t_ms,vx,vy,vz
227.587,0.051,-0.061,0.122
227.671,0.050,-0.059,0.122
227.733,0.050,-0.058,0.122
227.796,0.049,-0.058,0.121
227.879,0.047,-0.056,0.120
227.941,0.043,-0.056,0.119
228.003,0.034,-0.049,0.118
228.086,0.031,-0.046,0.117
228.149,0.021,-0.040,0.117
228.231,0.015,-0.032,0.116
228.294,0.003,-0.024,0.114
228.356,-0.003,-0.021,0.112
228.419,-0.011,-0.015,0.111
228.501,-0.017,-0.009,0.106
228.564,-0.023,-0.005,0.103
228.626,-0.024,-0.005,0.102
228.689,-0.020,-0.004,0.101
228.772,-0.018,0.000,0.099
228.834,-0.015,0.003,0.099
228.896,-0.005,0.003,0.099
228.979,0.001,0.004,0.099
229.042,0.003,0.004,0.100
229.104,0.008,0.004,0.098
229.167,0.015,0.005,0.099
229.229,0.020,0.004,0.100
229.311,0.025,0.004,0.099
229.374,0.029,0.003,0.099
229.437,0.036,-0.001,0.099
229.499,0.038,-0.002,0.098
229.582,0.044,-0.004,0.096
229.645,0.049,-0.006,0.095
229.707,0.053,-0.008,0.094
229.790,0.060,-0.009,0.091
229.853,0.064,-0.007,0.091
229.915,0.065,-0.006,0.090
229.978,0.062,-0.005,0.091
230.040,0.057,-0.005,0.092
230.123,0.050,-0.004,0.093
230.185,0.046,-0.002,0.093
230.248,0.036,0.001,0.094
230.310,0.025,0.005,0.092
230.393,0.020,0.005,0.091
230.456,0.011,0.005,0.089
230.518,0.002,0.005,0.086
230.581,-0.002,0.004,0.084
230.664,-0.012,-0.001,0.080
230.726,-0.018,-0.004,0.076
230.789,-0.020,-0.006,0.074
230.851,-0.023,-0.009,0.072
230.913,-0.031,-0.010,0.067
230.996,-0.032,-0.012,0.064
231.059,-0.037,-0.016,0.058
231.118,-0.038,-0.021,0.055
231.180,-0.039,-0.021,0.053
231.264,-0.041,-0.021,0.051
231.326,-0.041,-0.023,0.050
231.389,-0.042,-0.024,0.048
231.451,-0.042,-0.024,0.048
231.513,-0.040,-0.023,0.048
231.576,-0.040,-0.022,0.048
231.638,-0.039,-0.022,0.048
231.701,-0.039,-0.020,0.048
231.763,-0.039,-0.019,0.049
231.846,-0.039,-0.016,0.050
231.908,-0.037,-0.013,0.051
231.971,-0.036,-0.012,0.052
232.033,-0.033,-0.009,0.055
232.096,-0.030,-0.006,0.058
232.158,-0.028,-0.005,0.058
232.241,-0.027,-0.004,0.059
232.304,-0.026,-0.003,0.059
232.366,-0.024,0.000,0.060
232.429,-0.025,0.004,0.059
232.492,-0.024,0.005,0.058
232.554,-0.025,0.009,0.057
232.617,-0.024,0.013,0.055
232.680,-0.024,0.014,0.054
232.763,-0.024,0.016,0.053
232.826,-0.023,0.017,0.053
232.909,-0.020,0.017,0.054
232.972,-0.018,0.018,0.054
233.034,-0.015,0.019,0.055
233.096,-0.014,0.019,0.056
233.159,-0.011,0.019,0.057
233.221,-0.008,0.020,0.058
233.283,-0.006,0.021,0.058
233.367,-0.005,0.022,0.058
233.429,-0.001,0.022,0.059
233.491,0.001,0.024,0.059
233.554,0.004,0.026,0.058
233.616,0.006,0.028,0.058
233.679,0.007,0.028,0.058
233.742,0.009,0.030,0.057
233.804,0.010,0.032,0.055
233.866,0.010,0.033,0.054
233.928,0.010,0.034,0.053
234.010,0.010,0.034,0.053
234.074,0.011,0.034,0.053
234.137,0.011,0.035,0.052
234.199,0.011,0.036,0.052
234.262,0.011,0.037,0.050
234.324,0.011,0.038,0.049
234.386,0.011,0.039,0.047
234.470,0.010,0.038,0.048
234.532,0.010,0.037,0.048
234.594,0.008,0.036,0.049
234.657,0.007,0.034,0.051
234.720,0.007,0.034,0.052
234.782,0.008,0.032,0.053
234.845,0.008,0.031,0.054
234.907,0.008,0.030,0.055
234.969,0.008,0.028,0.057
235.031,0.007,0.027,0.057
235.114,0.007,0.025,0.059
235.177,0.005,0.022,0.060
235.239,0.003,0.021,0.060
235.302,0.002,0.018,0.061
235.364,0.001,0.017,0.061
235.427,-0.001,0.015,0.061
235.489,-0.002,0.014,0.061
235.551,-0.003,0.013,0.061
235.635,-0.005,0.011,0.061
235.698,-0.008,0.009,0.060
235.761,-0.009,0.009,0.059
235.823,-0.011,0.007,0.058
235.886,-0.012,0.006,0.058
235.948,-0.016,0.005,0.055
236.011,-0.018,0.003,0.054
236.074,-0.019,0.003,0.053
236.136,-0.021,0.001,0.052
236.219,-0.023,-0.000,0.050
236.282,-0.024,-0.001,0.050
236.344,-0.026,-0.003,0.048
236.407,-0.026,-0.004,0.047
236.470,-0.027,-0.005,0.046
236.532,-0.028,-0.006,0.045
236.594,-0.027,-0.007,0.045
236.656,-0.027,-0.007,0.045
236.719,-0.026,-0.008,0.044
236.782,-0.025,-0.008,0.044
236.844,-0.025,-0.009,0.044
236.906,-0.025,-0.009,0.043
236.989,-0.023,-0.011,0.042
237.051,-0.022,-0.011,0.043
237.113,-0.021,-0.012,0.042
237.176,-0.020,-0.012,0.041
237.238,-0.019,-0.013,0.041
237.321,-0.017,-0.015,0.041
237.383,-0.016,-0.017,0.039
237.446,-0.015,-0.018,0.039
237.508,-0.013,-0.019,0.039
237.571,-0.011,-0.019,0.039
237.633,-0.011,-0.019,0.039
237.696,-0.011,-0.020,0.038
237.759,-0.012,-0.020,0.036
237.821,-0.015,-0.022,0.034
237.884,-0.015,-0.023,0.031
237.946,-0.016,-0.024,0.030
238.009,-0.016,-0.027,0.026
238.071,-0.016,-0.028,0.025
238.134,-0.018,-0.030,0.022
238.196,-0.016,-0.031,0.021
238.259,-0.018,-0.031,0.020
238.341,-0.019,-0.034,0.016
238.404,-0.020,-0.034,0.015
238.467,-0.021,-0.034,0.013
238.529,-0.023,-0.034,0.013
238.591,-0.024,-0.034,0.011
238.674,-0.024,-0.034,0.012
238.737,-0.024,-0.034,0.012
238.800,-0.024,-0.032,0.013
238.863,-0.023,-0.030,0.014
238.925,-0.024,-0.029,0.015
239.007,-0.023,-0.028,0.016
239.070,-0.023,-0.027,0.016
239.132,-0.025,-0.024,0.017
239.194,-0.024,-0.022,0.019
239.256,-0.026,-0.019,0.019
239.319,-0.027,-0.018,0.019
239.381,-0.027,-0.015,0.020
239.444,-0.028,-0.013,0.021
239.506,-0.028,-0.013,0.021
239.569,-0.028,-0.011,0.021
239.631,-0.028,-0.010,0.021
239.694,-0.028,-0.009,0.022
239.756,-0.027,-0.008,0.023
239.818,-0.027,-0.008,0.023
239.881,-0.026,-0.008,0.024
239.964,-0.027,-0.008,0.024
240.025,-0.024,-0.008,0.026
240.088,-0.024,-0.008,0.026
240.151,-0.022,-0.007,0.028
240.213,-0.020,-0.006,0.029
240.276,-0.019,-0.005,0.031
240.338,-0.018,-0.003,0.031
240.400,-0.016,0.000,0.033
240.483,-0.016,0.002,0.033
240.545,-0.015,0.007,0.033
240.608,-0.015,0.011,0.031
240.670,-0.015,0.014,0.031
240.733,-0.015,0.016,0.029
240.795,-0.015,0.018,0.027
240.878,-0.014,0.023,0.024
240.919,-0.014,0.028,0.020
241.003,-0.013,0.030,0.019
241.065,-0.012,0.032,0.018
241.127,-0.011,0.034,0.016
241.190,-0.011,0.035,0.014
241.252,-0.011,0.037,0.013
241.315,-0.010,0.040,0.011
241.377,-0.008,0.039,0.011
241.440,-0.008,0.040,0.011
241.502,-0.008,0.040,0.000
241.565,-0.006,0.040,0.000
241.627,-0.004,0.040,0.000
241.690,-0.002,0.039,0.000
241.752,-0.000,0.038,0.000
241.814,0.000,0.037,0.000
241.885,0.001,0.037,0.000
241.947,0.001,0.036,0.000
242.009,0.000,0.035,0.000
242.072,0.001,0.033,0.000
242.134,0.000,0.033,0.000
242.197,0.000,0.032,0.000
242.259,0.000,0.031,0.000
242.321,0.001,0.030,0.000
242.384,0.002,0.029,0.000
242.446,0.002,0.029,0.000
242.508,0.003,0.027,0.000
242.570,0.002,0.027,0.000
242.632,0.002,0.025,0.000
242.695,0.003,0.025,0.000
242.758,0.002,0.023,0.000
242.820,0.003,0.021,0.000
242.883,0.003,0.021,0.000
242.945,0.003,0.018,0.000
243.008,0.003,0.017,0.000
243.071,0.003,0.015,0.000
243.133,0.002,0.014,0.000
243.196,0.001,0.011,0.000
243.258,0.001,0.011,0.000
243.321,0.002,0.009,0.000
243.383,0.002,0.006,0.000
243.446,0.002,0.006,0.000
243.508,0.001,0.004,0.000
243.570,-0.000,0.003,0.000
243.633,-0.002,0.001,0.000
243.674,-0.002,0.001,0.000
243.737,-0.004,-0.000,0.000
243.799,-0.006,-0.001,0.000
243.862,-0.007,-0.001,0.000
243.924,-0.009,-0.001,0.000
243.986,-0.012,-0.002,0.000
244.028,-0.013,-0.002,0.000
244.090,-0.014,-0.002,0.000
244.152,-0.015,-0.002,0.000
244.214,-0.016,-0.002,0.000
244.277,-0.015,-0.002,0.000
244.339,-0.015,-0.003,0.000
244.401,-0.014,-0.003,0.000
244.464,-0.014,-0.003,0.000
244.526,-0.014,-0.004,0.000
244.589,-0.013,-0.004,0.000
244.651,-0.012,-0.005,0.000
244.693,-0.010,-0.005,0.000
244.755,-0.012,-0.005,0.000
244.817,-0.010,-0.006,0.000
244.880,-0.007,-0.006,0.000
244.942,-0.008,-0.005,0.000
245.005,-0.010,-0.005,0.000
245.046,0.000,0.000,0.000
245.109,-0.009,-0.005,0.000
245.171,-0.009,-0.005,0.000
245.234,-0.004,-0.005,0.000
245.296,-0.008,-0.004,0.000
245.358,-0.002,-0.004,0.000
245.400,0.000,0.000,0.000
245.463,-0.008,-0.003,0.000
245.525,-0.005,-0.003,0.000
245.587,-0.004,-0.004,0.000
245.629,0.000,0.000,0.000
245.691,0.000,0.000,0.000
245.754,-0.007,-0.001,0.000
245.816,-0.005,-0.001,0.000
245.879,-0.004,-0.001,0.000
245.941,-0.008,-0.002,0.000
246.003,0.000,0.000,0.000
246.045,0.000,0.000,0.000
246.107,0.000,0.000,0.000
246.169,-0.009,-0.001,0.000
246.231,-0.009,-0.002,0.000
246.294,0.000,0.000,0.000
246.356,-0.013,-0.002,0.000
246.419,-0.021,-0.002,0.000
246.481,-0.017,-0.002,0.000
246.523,0.000,0.000,0.000
246.585,0.000,0.000,0.000
246.648,-0.018,-0.002,0.000
246.710,0.000,0.000,0.000
246.752,0.000,0.000,0.000
246.814,0.000,0.000,0.000
246.877,0.000,0.000,0.000
246.918,0.000,0.000,0.000
246.981,0.000,0.000,0.000
247.043,0.000,0.000,0.000
247.105,-0.016,-0.006,0.000
247.147,0.000,0.000,0.000
247.209,-0.016,-0.008,0.000
247.272,0.000,0.000,0.000
247.333,0.000,0.000,0.000
247.396,-0.013,-0.011,0.000
247.437,-0.014,-0.012,0.000
247.500,0.000,0.000,0.000
247.562,0.000,0.000,0.000
247.604,0.000,0.000,0.000
247.666,0.000,0.000,0.000
247.729,0.000,0.000,0.000
247.771,0.000,0.000,0.000
247.833,0.000,0.000,0.000
247.895,0.000,0.000,0.000
247.957,0.000,0.000,0.000
247.999,0.000,0.000,0.000
248.061,0.000,0.000,0.000
248.124,0.000,0.000,0.000
248.166,0.000,0.000,0.000
248.228,0.000,0.000,0.000
248.290,0.000,0.000,0.000
248.332,0.000,0.000,0.000
248.395,0.000,0.000,0.000
248.457,0.000,0.000,0.000
248.499,0.000,0.000,0.000
248.561,0.000,0.000,0.000
248.624,0.000,0.000,0.000
248.666,0.000,0.000,0.000
248.728,0.000,0.000,0.000
248.790,0.000,0.000,0.000
248.832,0.000,0.000,0.000
248.894,0.000,0.000,0.000
248.957,0.000,0.000,0.000
249.019,0.000,0.000,0.000
249.082,0.000,0.000,0.000
249.123,0.000,0.000,0.000
249.186,0.000,0.000,0.000
249.248,0.000,0.000,0.000
249.310,0.000,0.000,0.000
249.373,0.000,0.000,0.000
249.414,0.000,0.000,0.000
249.477,0.000,0.000,0.000
249.539,0.000,0.000,0.000
249.602,0.000,0.000,0.000
249.664,0.000,0.000,0.000
249.727,0.000,0.000,0.000
249.769,0.000,0.000,0.000
249.831,0.000,0.000,0.000
249.894,0.000,0.000,0.000
249.956,0.000,0.000,0.000
250.018,0.000,0.000,0.000
250.080,0.000,0.000,0.000
250.121,0.000,0.000,0.000
250.184,0.000,0.000,0.000
250.246,0.000,0.000,0.000
250.309,0.000,0.000,0.000
250.371,0.000,0.000,0.000
250.433,0.000,0.000,0.000
250.475,0.000,0.000,0.000
250.537,0.000,0.000,0.000
250.600,0.000,0.000,0.000
250.662,0.000,0.000,0.000
250.725,0.000,0.000,0.000
250.787,0.000,0.000,0.000
250.829,0.000,0.000,0.000
250.891,0.000,0.000,0.000
250.954,0.000,0.000,0.000
251.016,0.000,0.000,0.000
251.058,0.000,0.000,0.000
251.120,0.000,0.000,0.000
251.183,0.000,0.000,0.000
251.245,0.000,0.000,0.000
251.307,0.000,0.000,0.000
251.370,-0.037,-0.006,0.000
251.432,-0.036,-0.006,0.000
251.494,0.000,0.000,0.000
251.556,-0.033,-0.008,0.000
251.618,-0.031,-0.009,0.000
251.680,-0.031,-0.011,0.000
251.743,-0.032,-0.012,0.000
251.805,-0.031,-0.013,0.000
251.868,-0.031,-0.015,0.000
251.930,-0.032,-0.016,0.000
252.013,-0.031,-0.018,0.000
252.075,-0.030,-0.019,0.000
252.138,-0.031,-0.021,0.000
252.200,-0.028,-0.023,0.000
252.262,-0.031,-0.026,0.000
252.345,-0.029,-0.025,0.000
252.407,-0.030,-0.029,0.000
252.469,-0.029,-0.030,0.000
252.531,-0.029,-0.030,0.000
252.594,-0.029,-0.032,0.000
252.656,-0.029,-0.034,0.000
252.739,-0.029,-0.034,0.000
252.801,-0.028,-0.034,0.000
252.864,-0.028,-0.036,0.000
252.926,-0.027,-0.036,0.000
252.989,-0.027,-0.037,0.000
253.051,-0.026,-0.037,0.000
253.133,-0.026,-0.037,0.000
253.195,-0.026,-0.037,0.000
253.258,-0.027,-0.037,0.000
253.320,-0.027,-0.037,0.000
253.382,0.000,0.000,0.000
253.444,0.000,0.000,0.000
253.486,0.000,0.000,0.000
253.548,0.000,0.000,0.000
253.610,0.000,0.000,0.000
253.673,0.000,0.000,0.000
253.736,0.000,0.000,0.000
253.798,0.000,0.000,0.000
253.840,0.000,0.000,0.000
253.902,0.000,0.000,0.000
253.964,-0.024,-0.040,0.005
254.027,-0.024,-0.040,0.005
254.109,-0.024,-0.041,0.004
254.172,-0.025,-0.042,0.004
254.234,-0.023,-0.041,0.005
254.297,-0.024,-0.041,0.006
254.380,-0.024,-0.042,0.006
254.442,-0.024,-0.043,0.005
254.505,-0.024,-0.043,0.005
254.567,-0.025,-0.046,0.004
254.650,-0.025,-0.046,0.003
254.713,-0.025,-0.047,0.004
254.776,-0.026,-0.047,0.004
254.838,-0.025,-0.047,0.004
254.901,-0.024,-0.045,0.006
254.984,-0.023,-0.045,0.007
255.046,-0.024,-0.044,0.007
255.109,-0.024,-0.043,0.009
255.171,-0.025,-0.043,0.009
255.254,-0.026,-0.041,0.011
255.316,-0.025,-0.040,0.012
255.400,-0.025,-0.040,0.013
255.462,-0.024,-0.039,0.014
255.524,-0.025,-0.037,0.016
255.587,-0.025,-0.035,0.018
255.670,-0.025,-0.035,0.019
255.732,-0.026,-0.032,0.021
255.795,-0.027,-0.030,0.022
255.857,-0.028,-0.029,0.023
255.940,-0.029,-0.025,0.025
256.002,-0.030,-0.020,0.029
256.064,-0.031,-0.016,0.030
256.127,-0.032,-0.015,0.031
256.189,-0.032,-0.011,0.033
256.272,-0.032,-0.009,0.034
256.334,-0.031,-0.006,0.035
256.397,-0.033,-0.001,0.035
256.459,-0.034,0.005,0.035
256.542,-0.036,0.007,0.033
256.604,-0.038,0.013,0.030
256.667,-0.039,0.018,0.027
256.751,-0.039,0.020,0.027
256.813,-0.040,0.023,0.024
256.896,-0.041,0.025,0.023
256.959,-0.039,0.026,0.024
257.022,-0.039,0.026,0.024
257.105,-0.039,0.026,0.024
257.167,-0.039,0.026,0.024
257.230,-0.038,0.025,0.025
257.292,-0.038,0.024,0.026
257.354,-0.037,0.022,0.027
257.437,-0.036,0.019,0.030
257.500,-0.036,0.019,0.030
257.562,-0.037,0.018,0.029
257.624,-0.038,0.018,0.028
257.708,-0.038,0.017,0.029
257.770,-0.038,0.018,0.028
257.832,-0.038,0.020,0.027
257.895,-0.038,0.022,0.026
257.957,-0.038,0.022,0.025
258.019,-0.038,0.023,0.025
258.082,-0.033,0.026,0.026
258.165,-0.031,0.028,0.026
258.228,-0.032,0.028,0.025
258.290,-0.031,0.030,0.024
258.352,-0.031,0.032,0.023
258.415,-0.031,0.034,0.021
258.478,-0.031,0.035,0.020
258.540,-0.031,0.037,0.019
258.622,-0.031,0.039,0.018
258.685,-0.031,0.039,0.017
258.748,-0.031,0.039,0.017
258.810,-0.031,0.038,0.018
258.873,-0.031,0.038,0.019
258.935,-0.031,0.037,0.019
258.998,-0.032,0.037,0.018
259.060,-0.036,0.036,0.017
259.143,-0.037,0.035,0.018
259.205,-0.038,0.034,0.017
259.268,-0.036,0.033,0.020
259.330,-0.034,0.030,0.022
259.393,-0.034,0.030,0.023
259.455,-0.034,0.031,0.022
259.517,-0.035,0.032,0.021
259.579,-0.036,0.033,0.020
259.662,-0.035,0.034,0.019
259.725,-0.035,0.035,0.019
259.787,-0.032,0.036,0.019
259.850,-0.030,0.037,0.019
259.912,-0.029,0.037,0.020
259.974,-0.024,0.039,0.021
260.057,-0.020,0.039,0.022
260.119,-0.017,0.039,0.023
260.182,-0.013,0.039,0.025
260.244,-0.009,0.039,0.026
260.307,-0.007,0.040,0.027
260.369,-0.005,0.039,0.028
260.431,-0.003,0.040,0.027
260.494,-0.002,0.041,0.026
260.584,0.001,0.041,0.026
260.626,0.001,0.041,0.027
260.709,0.003,0.038,0.030
260.772,0.006,0.037,0.032
260.834,0.007,0.036,0.033
260.897,0.009,0.035,0.035
260.959,0.012,0.035,0.036
261.022,0.014,0.034,0.036
261.085,0.016,0.033,0.038
261.167,0.017,0.032,0.038
261.230,0.017,0.030,0.040
261.293,0.017,0.028,0.042
261.355,0.016,0.026,0.044
261.417,0.014,0.022,0.046
261.480,0.013,0.018,0.048
261.542,0.012,0.016,0.049
261.605,0.011,0.012,0.051
261.668,0.009,0.010,0.051
261.731,0.008,0.006,0.051
261.814,0.006,0.002,0.050
261.876,0.004,0.000,0.049
261.929,0.002,-0.005,0.047
261.992,0.001,-0.009,0.045
262.054,0.000,-0.012,0.043
262.137,-0.001,-0.015,0.040
262.199,-0.002,-0.016,0.038
262.261,-0.002,-0.021,0.035
262.323,-0.000,-0.025,0.030
262.386,0.001,-0.028,0.027
262.449,0.002,-0.032,0.024
262.531,0.004,-0.032,0.024
262.593,0.006,-0.034,0.000
262.656,0.007,-0.035,0.000
262.718,0.008,-0.035,0.000
262.781,0.008,-0.036,0.000
262.843,0.008,-0.036,0.000
262.925,0.008,-0.036,0.000
262.988,0.007,-0.036,0.000
263.050,0.007,-0.036,0.000
263.112,0.008,-0.034,0.000
263.175,0.009,-0.033,0.000
263.236,0.009,-0.033,0.000
263.319,0.009,-0.033,0.000
263.382,0.010,-0.031,0.000
263.444,0.004,-0.033,0.000
263.506,0.002,-0.034,0.000
263.568,0.000,-0.035,0.000
263.630,-0.001,-0.035,0.000
263.693,-0.004,-0.033,0.000
263.776,-0.006,-0.032,0.000
263.838,-0.007,-0.030,0.000
263.901,-0.009,-0.029,0.000
263.963,-0.011,-0.028,0.000
264.025,-0.012,-0.028,0.000
264.087,-0.012,-0.027,0.000
264.150,-0.014,-0.027,0.000
264.212,-0.015,-0.026,0.000
264.274,-0.015,-0.025,0.000
264.336,-0.015,-0.025,0.000
264.419,-0.015,-0.025,0.000
264.482,-0.015,-0.024,0.000
264.544,-0.014,-0.024,0.000
264.606,-0.014,-0.024,0.000
264.668,-0.011,-0.024,0.000
264.731,-0.009,-0.024,0.000
264.793,-0.006,-0.024,0.000
264.856,-0.004,-0.023,0.000
264.918,-0.003,-0.022,0.000
264.981,-0.002,-0.021,0.000
265.043,-0.002,-0.019,0.000
265.106,-0.000,-0.018,0.000
265.168,0.001,-0.017,0.000
265.251,0.001,-0.016,0.000
265.313,0.004,-0.015,0.000
265.376,0.005,-0.014,0.000
265.438,0.006,-0.013,0.000
265.500,0.006,-0.013,0.000
265.563,0.006,-0.012,0.000
265.625,0.006,-0.011,0.000
265.688,0.006,-0.010,0.000
265.751,0.005,-0.009,0.000
265.792,0.005,-0.009,0.000
265.854,0.004,-0.007,0.000
265.917,0.004,-0.006,0.000
265.979,0.003,-0.006,0.000
266.042,0.001,-0.005,0.000
266.104,0.000,-0.003,0.000
266.166,-0.000,-0.002,0.000
266.228,-0.001,-0.002,0.000
266.291,-0.001,-0.001,0.000
266.353,-0.003,-0.001,0.000
266.416,-0.003,-0.001,0.000
266.478,-0.003,-0.001,0.000
266.541,-0.003,-0.002,0.000
266.603,-0.002,-0.002,0.000
266.665,-0.003,-0.003,0.000
266.728,-0.003,-0.003,0.000
266.791,-0.005,-0.003,0.000
266.853,-0.005,-0.003,0.000
266.915,-0.006,-0.002,0.000
266.978,-0.008,-0.001,0.000
267.040,-0.008,0.000,0.000
267.103,-0.010,0.002,0.000
267.165,-0.011,0.003,0.000
267.227,-0.012,0.005,0.000
267.290,-0.013,0.006,0.000
267.352,-0.015,0.009,0.000
267.414,-0.016,0.010,0.000
267.477,-0.018,0.011,0.000
267.539,-0.020,0.014,0.000
267.601,-0.021,0.015,0.000
267.664,-0.021,0.018,0.000
267.726,-0.021,0.019,0.000
267.809,-0.022,0.023,0.000
267.871,-0.022,0.024,0.000
267.934,-0.023,0.026,0.000
267.996,-0.025,0.028,0.000
268.058,-0.025,0.028,0.000
268.121,-0.022,0.029,0.000
268.184,-0.020,0.028,0.000
268.246,-0.020,0.028,0.000
268.308,-0.017,0.027,0.000
268.370,-0.016,0.027,0.000
268.432,-0.016,0.026,0.000
268.495,-0.012,0.025,0.000
268.557,-0.011,0.025,0.000
268.619,-0.012,0.024,0.000
268.702,-0.011,0.025,0.000
268.765,-0.008,0.025,0.000
268.827,-0.006,0.025,0.000
268.890,-0.006,0.025,0.026
268.952,-0.006,0.024,0.027
269.035,-0.005,0.024,0.028
269.098,-0.004,0.024,0.029
269.161,-0.003,0.023,0.030
269.224,-0.003,0.024,0.031
269.287,-0.002,0.023,0.032
269.349,-0.001,0.023,0.033
269.433,-0.001,0.023,0.034
269.496,-0.000,0.021,0.036
269.558,-0.001,0.019,0.037
269.620,-0.000,0.018,0.039
269.682,-0.001,0.015,0.041
269.766,-0.001,0.011,0.043
269.829,-0.001,0.011,0.043
269.892,-0.002,0.010,0.044
269.955,-0.001,0.010,0.044
270.017,-0.001,0.009,0.044
270.080,-0.000,0.008,0.046
270.143,0.001,0.006,0.047
270.205,0.001,0.006,0.047
270.289,0.001,0.005,0.047
270.351,0.002,0.005,0.047
270.413,0.002,0.005,0.048
270.476,0.004,0.006,0.049
270.538,0.007,0.007,0.050
270.601,0.007,0.008,0.050
270.685,0.007,0.009,0.050
270.747,0.007,0.011,0.049
270.810,0.005,0.013,0.051
270.873,-0.003,0.020,0.061
270.935,-0.004,0.025,0.057
270.998,-0.000,0.025,0.047
271.081,0.001,0.026,0.041
271.144,0.000,0.028,0.038
271.206,0.000,0.028,0.035
271.269,-0.002,0.029,0.031
271.332,-0.003,0.030,0.030
271.414,-0.003,0.031,0.029
271.477,-0.004,0.031,0.028
271.539,-0.004,0.031,0.028
271.601,-0.004,0.031,0.027
271.663,-0.004,0.030,0.027
271.747,-0.005,0.027,0.029
271.809,-0.003,0.025,0.032
271.871,-0.002,0.023,0.034
271.934,-0.000,0.020,0.037
271.996,0.000,0.017,0.039
272.058,0.001,0.016,0.040
272.120,-0.001,0.014,0.040
272.203,-0.002,0.011,0.042
272.265,-0.002,0.010,0.042
272.327,-0.002,0.007,0.043
272.390,-0.003,0.004,0.043
272.452,-0.003,0.003,0.043
272.514,-0.002,0.001,0.044
272.576,-0.002,-0.000,0.044
272.659,-0.001,-0.001,0.044
272.722,-0.002,-0.003,0.044
272.784,-0.002,-0.004,0.044
272.847,-0.002,-0.005,0.043
272.909,-0.002,-0.007,0.042
272.971,-0.003,-0.008,0.042
273.033,-0.002,-0.009,0.042
273.095,-0.002,-0.009,0.042
273.158,-0.001,-0.009,0.042
273.220,-0.001,-0.010,0.042
273.282,-0.001,-0.011,0.041
273.344,-0.001,-0.012,0.041
273.427,-0.001,-0.015,0.040
273.490,-0.000,-0.016,0.039
273.552,0.000,-0.017,0.039
273.614,0.001,-0.020,0.037
273.677,0.002,-0.020,0.037
273.739,0.004,-0.022,0.036
273.801,0.004,-0.022,0.035
273.863,0.004,-0.024,0.034
273.926,0.004,-0.024,0.033
274.009,0.004,-0.024,0.034
274.071,0.002,-0.023,0.033
274.134,0.001,-0.022,0.033
274.196,0.001,-0.021,0.033
274.258,0.001,-0.019,0.000
274.320,0.002,-0.019,0.000
274.383,0.002,-0.015,0.000
274.445,0.002,-0.012,0.000
274.507,0.003,-0.010,0.000
274.569,0.001,-0.006,0.000
274.632,0.000,-0.004,0.000
274.694,-0.002,-0.002,0.000
274.756,-0.003,-0.000,0.000
274.818,-0.004,-0.000,0.000
274.881,-0.006,0.002,0.000
274.943,-0.007,0.003,0.000
275.005,-0.006,0.004,0.000
275.067,-0.006,0.006,0.000
275.150,-0.006,0.006,0.000
275.212,-0.007,0.008,0.000
