t_ms,vx,vy,vz
2103.613,0.000,0.000,0.000
2103.635,0.000,0.000,0.000
2103.656,0.000,0.000,0.000
2103.677,0.000,0.000,0.000
2103.699,0.000,0.000,0.000
2103.720,0.000,0.000,0.000
2103.741,0.000,0.000,0.000
2103.763,0.000,0.000,0.000
2103.784,0.000,0.000,0.000
2103.805,0.879,0.437,0.000
2103.826,0.878,0.410,0.000
2103.848,0.883,0.401,0.000
2103.869,0.000,0.000,0.000
2103.890,0.876,0.373,0.000
2103.911,0.875,0.366,0.000
2103.953,0.874,0.367,0.000
2104.016,0.870,0.373,0.000
2104.058,0.000,0.000,0.000
2104.121,0.000,0.000,0.000
2104.204,0.872,0.403,0.000
2104.267,0.892,0.429,0.000
2104.330,0.915,0.450,0.000
2104.392,0.000,0.000,0.000
2104.434,0.000,0.000,0.000
2104.497,0.000,0.000,0.000
2104.560,0.000,0.000,0.000
2104.623,0.000,0.000,0.000
2104.665,0.000,0.000,0.000
2104.728,0.000,0.000,0.000
2104.791,0.000,0.000,0.000
2104.855,0.000,0.000,0.000
2104.897,0.839,0.488,0.000
2104.959,0.734,0.462,0.000
2105.022,0.679,0.442,0.000
2105.084,0.573,0.396,0.004
2105.147,0.520,0.373,0.012
2105.210,0.000,0.000,0.000
2105.252,0.000,0.000,0.000
2105.315,0.439,0.371,0.020
2105.378,0.455,0.390,0.012
2105.440,0.513,0.435,0.001
2105.503,0.545,0.454,0.000
2105.566,0.580,0.466,0.000
2105.629,0.000,0.000,0.000
2105.692,0.000,0.000,0.000
2105.755,0.000,0.000,0.000
2105.817,0.000,0.000,0.000
2105.859,0.000,0.000,0.000
2105.922,0.611,0.468,0.000
2105.986,0.608,0.464,0.000
2106.048,0.570,0.445,0.000
2106.111,0.537,0.420,0.001
2106.174,0.468,0.365,0.018
2106.236,0.434,0.337,0.032
2106.299,0.372,0.294,0.058
2106.362,0.000,0.000,0.000
2106.426,0.363,0.291,0.061
2106.488,0.384,0.303,0.054
2106.551,0.443,0.342,0.031
2106.614,0.451,0.358,0.024
2106.677,0.500,0.381,0.012
2106.740,0.502,0.385,0.012
2106.803,0.495,0.386,0.012
2106.866,0.485,0.393,0.012
2106.929,0.487,0.401,0.010
2106.991,0.488,0.419,0.007
2107.054,0.494,0.426,0.005
2107.117,0.507,0.434,0.003
2107.180,0.509,0.444,0.002
2107.243,0.508,0.448,0.002
2107.306,0.494,0.456,0.001
2107.369,0.489,0.459,0.001
2107.432,0.000,0.000,0.000
2107.495,0.487,0.462,0.001
2107.557,0.484,0.462,0.001
2107.620,0.487,0.461,0.001
2107.683,0.486,0.461,0.001
2107.746,0.487,0.463,0.001
2107.809,0.481,0.461,0.001
2107.872,0.464,0.449,0.002
2107.935,0.462,0.450,0.002
2107.998,0.465,0.450,0.001
2108.061,0.465,0.449,0.001
2108.123,0.464,0.445,0.001
2108.186,0.470,0.439,0.002
2108.269,0.472,0.436,0.002
2108.332,0.476,0.432,0.003
2108.394,0.481,0.430,0.003
2108.458,0.484,0.429,0.003
2108.521,0.486,0.427,0.003
2108.584,0.487,0.422,0.004
2108.646,0.485,0.420,0.004
2108.709,0.484,0.411,0.006
2108.792,0.476,0.401,0.007
2108.855,0.475,0.397,0.007
2108.918,0.482,0.391,0.007
2108.980,0.482,0.385,0.008
2109.043,0.474,0.378,0.009
2109.106,0.467,0.373,0.010
2109.169,0.467,0.370,0.011
2109.232,0.466,0.365,0.012
2109.294,0.462,0.360,0.014
2109.357,0.464,0.359,0.015
2109.420,0.463,0.353,0.018
2109.503,0.465,0.350,0.019
2109.566,0.465,0.337,0.024
2109.628,0.464,0.322,0.029
2109.691,0.469,0.317,0.031
2109.754,0.471,0.312,0.033
2109.816,0.475,0.307,0.034
2109.879,0.479,0.313,0.032
2109.942,0.486,0.317,0.030
2110.025,0.485,0.320,0.029
2110.087,0.483,0.328,0.027
2110.150,0.471,0.332,0.027
2110.212,0.468,0.332,0.027
2110.275,0.452,0.330,0.030
2110.337,0.441,0.326,0.031
2110.379,0.437,0.323,0.033
2110.441,0.429,0.313,0.037
2110.503,0.427,0.309,0.039
2110.566,0.423,0.299,0.042
2110.628,0.422,0.295,0.043
2110.690,0.415,0.289,0.046
2110.753,0.408,0.284,0.049
2110.815,0.407,0.280,0.051
2110.877,0.409,0.273,0.053
2110.940,0.406,0.264,0.056
2111.002,0.408,0.254,0.060
2111.086,0.411,0.250,0.060
2111.149,0.415,0.246,0.061
2111.211,0.414,0.243,0.063
2111.273,0.408,0.242,0.064
2111.336,0.407,0.243,0.063
2111.398,0.405,0.245,0.062
2111.461,0.401,0.249,0.062
2111.523,0.402,0.248,0.062
2111.606,0.405,0.247,0.061
2111.668,0.411,0.243,0.061
2111.731,0.410,0.241,0.062
2111.794,0.407,0.240,0.062
2111.856,0.405,0.237,0.063
2111.918,0.407,0.237,0.063
2111.981,0.408,0.235,0.062
2112.044,0.413,0.231,0.061
2112.126,0.418,0.230,0.061
2112.188,0.419,0.227,0.061
2112.251,0.418,0.226,0.060
2112.313,0.413,0.225,0.062
2112.376,0.409,0.226,0.061
2112.439,0.408,0.227,0.060
2112.501,0.407,0.229,0.060
2112.563,0.402,0.230,0.060
2112.625,0.399,0.231,0.060
2112.708,0.388,0.236,0.060
2112.771,0.382,0.238,0.060
2112.813,0.374,0.248,0.058
2112.875,0.374,0.262,0.053
2112.938,0.371,0.265,0.052
2113.000,0.363,0.271,0.050
2113.063,0.361,0.274,0.049
2113.125,0.352,0.282,0.047
2113.187,0.344,0.287,0.046
2113.250,0.334,0.294,0.044
2113.313,0.329,0.298,0.043
2113.375,0.324,0.299,0.043
2113.437,0.323,0.300,0.042
2113.499,0.324,0.303,0.041
2113.562,0.327,0.305,0.039
2113.625,0.325,0.306,0.039
2113.687,0.318,0.305,0.040
2113.750,0.317,0.305,0.039
2113.812,0.312,0.305,0.040
2113.874,0.308,0.305,0.039
2113.937,0.305,0.303,0.040
2114.020,0.301,0.300,0.042
2114.082,0.301,0.298,0.042
2114.144,0.302,0.293,0.043
2114.206,0.296,0.281,0.049
2114.269,0.295,0.277,0.051
2114.331,0.294,0.267,0.055
2114.394,0.293,0.263,0.057
2114.456,0.293,0.256,0.061
2114.539,0.295,0.252,0.062
2114.601,0.295,0.250,0.063
2114.664,0.291,0.244,0.066
2114.727,0.290,0.238,0.069
2114.789,0.288,0.235,0.070
2114.852,0.284,0.230,0.073
2114.914,0.282,0.229,0.074
2114.976,0.283,0.229,0.073
2115.060,0.287,0.229,0.073
2115.122,0.288,0.228,0.073
2115.184,0.292,0.230,0.071
2115.247,0.295,0.231,0.070
2115.309,0.295,0.233,0.069
2115.372,0.306,0.239,0.065
2115.435,0.310,0.242,0.063
2115.517,0.310,0.243,0.063
2115.579,0.309,0.238,0.064
2115.642,0.310,0.235,0.065
2115.704,0.312,0.232,0.066
2115.767,0.310,0.226,0.068
2115.830,0.310,0.225,0.069
2115.892,0.305,0.222,0.070
2115.976,0.303,0.216,0.073
2116.038,0.301,0.214,0.073
2116.101,0.304,0.210,0.074
2116.163,0.302,0.203,0.077
2116.227,0.300,0.200,0.078
2116.289,0.294,0.193,0.082
2116.351,0.297,0.188,0.084
2116.434,0.301,0.184,0.084
2116.497,0.300,0.181,0.085
2116.559,0.297,0.178,0.086
2116.621,0.288,0.177,0.089
2116.684,0.276,0.180,0.089
2116.746,0.271,0.177,0.090
2116.809,0.259,0.171,0.094
2116.871,0.256,0.170,0.094
2116.934,0.250,0.167,0.095
2116.996,0.242,0.164,0.097
2117.059,0.238,0.159,0.095
2117.121,0.239,0.144,0.099
2117.184,0.244,0.138,0.101
2117.247,0.241,0.132,0.102
2117.308,0.234,0.125,0.104
2117.371,0.231,0.125,0.103
2117.433,0.227,0.126,0.102
2117.495,0.221,0.126,0.102
2117.558,0.210,0.123,0.104
2117.620,0.207,0.119,0.105
2117.682,0.202,0.113,0.106
2117.765,0.197,0.103,0.109
2117.829,0.196,0.101,0.109
2117.891,0.185,0.093,0.112
2117.957,0.180,0.088,0.113
2118.019,0.172,0.086,0.114
2118.081,0.162,0.082,0.116
2118.144,0.159,0.081,0.116
2118.206,0.158,0.075,0.117
2118.269,0.162,0.067,0.118
2118.331,0.159,0.062,0.119
2118.394,0.157,0.051,0.120
2118.456,0.158,0.046,0.120
2118.518,0.153,0.035,0.122
2118.581,0.151,0.026,0.122
2118.643,0.149,0.021,0.122
2118.705,0.145,0.019,0.122
2118.768,0.140,0.020,0.122
2118.831,0.130,0.023,0.122
2118.893,0.126,0.024,0.122
2118.956,0.120,0.024,0.122
2119.019,0.118,0.024,0.122
2119.081,0.116,0.028,0.121
2119.144,0.114,0.033,0.120
2119.206,0.112,0.037,0.119
2119.268,0.106,0.045,0.118
2119.331,0.102,0.049,0.117
2119.393,0.093,0.066,0.114
2119.456,0.086,0.070,0.113
2119.497,0.077,0.073,0.112
2119.560,0.072,0.074,0.112
2119.622,0.059,0.071,0.113
2119.684,0.052,0.069,0.112
2119.747,0.040,0.068,0.112
2119.810,0.038,0.068,0.112
2119.872,0.027,0.065,0.111
2119.935,0.022,0.060,0.112
2119.997,0.019,0.059,0.112
2120.060,0.013,0.056,0.111
2120.122,0.008,0.054,0.111
2120.206,-0.001,0.052,0.111
2120.268,-0.002,0.053,0.110
2120.330,-0.007,0.052,0.109
2120.393,-0.013,0.053,0.107
2120.455,-0.013,0.056,0.106
2120.518,-0.014,0.059,0.105
2120.580,-0.014,0.059,0.104
2120.643,-0.018,0.056,0.103
2120.705,-0.023,0.057,0.102
2120.767,-0.021,0.058,0.101
2120.850,-0.017,0.060,0.100
2120.913,-0.016,0.061,0.099
2120.975,-0.016,0.065,0.098
2121.038,-0.016,0.070,0.096
2121.100,-0.014,0.074,0.094
2121.163,-0.012,0.082,0.092
2121.225,-0.012,0.087,0.091
2121.287,-0.013,0.087,0.090
2121.350,-0.010,0.088,0.086
2121.412,-0.007,0.086,0.087
2121.496,-0.007,0.084,0.090
2121.558,-0.003,0.082,0.090
2121.620,-0.002,0.082,0.090
2121.682,-0.007,0.082,0.089
2121.745,-0.004,0.078,0.111
2121.808,-0.010,0.078,0.089
2121.871,-0.008,0.077,0.114
2121.934,-0.006,0.075,0.115
2121.996,-0.010,0.072,0.115
2122.058,-0.009,0.070,0.115
2122.121,-0.008,0.070,0.116
2122.204,-0.001,0.064,0.118
2122.267,0.001,0.059,0.120
2122.329,0.013,0.053,0.122
2122.391,0.016,0.048,0.124
2122.454,0.017,0.046,0.124
2122.516,0.016,0.041,0.125
2122.579,0.015,0.038,0.125
2122.641,0.014,0.034,0.125
2122.703,0.012,0.030,0.126
2122.766,0.011,0.028,0.125
2122.828,0.008,0.027,0.125
2122.911,0.005,0.027,0.124
2122.974,0.003,0.025,0.123
2123.036,-0.001,0.028,0.122
2123.099,0.001,0.030,0.122
2123.161,0.000,0.038,0.119
2123.224,0.002,0.046,0.118
2123.286,0.005,0.052,0.116
2123.349,0.012,0.060,0.114
2123.411,0.015,0.061,0.114
2123.473,0.021,0.067,0.113
2123.536,0.030,0.072,0.110
2123.598,0.035,0.073,0.109
2123.680,0.037,0.073,0.107
2123.743,0.040,0.073,0.107
2123.806,0.045,0.077,0.105
2123.868,0.051,0.080,0.102
2123.931,0.054,0.081,0.098
2123.993,0.064,0.088,0.093
2124.056,0.066,0.095,0.094
2124.119,0.069,0.102,0.088
2124.181,0.076,0.110,0.084
2124.244,0.078,0.109,0.083
2124.306,0.086,0.107,0.083
2124.368,0.097,0.106,0.082
2124.430,0.099,0.105,0.082
2124.493,0.107,0.100,0.084
2124.555,0.111,0.096,0.084
2124.638,0.117,0.089,0.085
2124.700,0.120,0.087,0.085
2124.762,0.126,0.083,0.086
2124.825,0.066,0.038,0.085
2124.887,0.137,0.076,0.086
2124.950,0.071,0.037,0.086
2125.012,0.074,0.037,0.085
2125.075,0.079,0.037,0.082
2125.137,0.084,0.039,0.080
2125.199,0.084,0.040,0.080
2125.262,0.084,0.041,0.077
2125.324,0.085,0.041,0.075
2125.386,0.084,0.041,0.075
2125.450,0.084,0.038,0.077
2125.512,0.083,0.037,0.078
2125.574,0.082,0.036,0.078
2125.637,0.082,0.036,0.077
2125.699,0.082,0.037,0.076
2125.762,0.082,0.036,0.076
2125.804,0.082,0.036,0.075
2125.866,0.082,0.036,0.075
2125.929,0.083,0.037,0.074
2125.991,0.083,0.036,0.074
2126.054,0.084,0.035,0.074
2126.116,0.086,0.034,0.074
2126.179,0.087,0.034,0.073
2126.241,0.089,0.036,0.070
2126.303,0.090,0.036,0.069
2126.386,0.092,0.040,0.063
2126.449,0.092,0.042,0.062
2126.511,0.094,0.045,0.057
2126.573,0.094,0.048,0.053
2126.636,0.091,0.050,0.052
2126.698,0.089,0.050,0.052
2126.760,0.088,0.051,0.051
2126.822,0.086,0.052,0.049
2126.884,0.085,0.052,0.048
2126.947,0.085,0.052,0.049
2127.010,0.084,0.050,0.050
2127.073,0.083,0.046,0.054
2127.136,0.081,0.043,0.056
2127.198,0.080,0.042,0.057
2127.261,0.079,0.038,0.061
2127.323,0.079,0.037,0.062
2127.385,0.076,0.035,0.063
2127.448,0.073,0.035,0.065
2127.510,0.071,0.035,0.064
2127.573,0.065,0.036,0.065
2127.636,0.063,0.035,0.065
2127.698,0.060,0.035,0.066
2127.761,0.058,0.035,0.066
2127.823,0.055,0.034,0.067
2127.885,0.053,0.033,0.068
2127.949,0.053,0.033,0.068
2128.011,0.051,0.032,0.069
2128.073,0.050,0.031,0.069
2128.136,0.049,0.032,0.068
2128.198,0.049,0.033,0.067
2128.261,0.049,0.033,0.067
2128.323,0.048,0.032,0.067
2128.385,0.047,0.031,0.067
2128.448,0.046,0.031,0.068
2128.510,0.046,0.031,0.067
2128.573,0.046,0.031,0.066
2128.635,0.045,0.031,0.066
2128.697,0.044,0.031,0.065
2128.760,0.043,0.032,0.064
2128.822,0.042,0.031,0.063
2128.885,0.041,0.032,0.061
2128.947,0.040,0.034,0.060
2129.009,0.037,0.034,0.059
2129.072,0.037,0.033,0.058
2129.134,0.035,0.032,0.058
2129.197,0.036,0.031,0.059
2129.259,0.036,0.030,0.059
2129.301,0.000,0.029,0.058
2129.363,0.038,0.029,0.057
2129.425,0.039,0.028,0.058
2129.487,0.039,0.024,0.060
2129.551,0.039,0.023,0.061
2129.592,0.039,0.022,0.061
2129.655,0.039,0.022,0.061
2129.717,0.038,0.022,0.060
2129.779,0.038,0.022,0.058
2129.842,0.039,0.024,0.057
2129.905,0.041,0.025,0.055
2129.947,0.041,0.026,0.053
2130.009,0.042,0.027,0.052
2130.071,0.042,0.027,0.051
2130.134,0.044,0.026,0.051
2130.196,0.044,0.024,0.052
2130.238,0.047,0.023,0.053
2130.300,0.048,0.020,0.054
2130.363,0.049,0.018,0.055
2130.425,0.050,0.017,0.056
2130.467,0.049,0.014,0.057
2130.529,0.050,0.011,0.057
2130.592,0.049,0.008,0.059
2130.654,0.049,0.006,0.059
2130.696,0.050,0.002,0.059
2130.759,0.051,0.001,0.059
2130.822,0.051,-0.003,0.059
2130.884,0.053,-0.004,0.058
2130.947,0.054,-0.004,0.057
2130.988,0.055,-0.005,0.056
2131.051,0.055,-0.005,0.056
2131.113,0.056,-0.004,0.056
2131.176,0.056,-0.004,0.056
2131.218,0.054,-0.002,0.056
2131.280,0.054,-0.002,0.056
2131.343,0.053,0.000,0.057
2131.406,0.052,0.001,0.057
2131.468,0.050,0.002,0.057
2131.509,0.050,0.004,0.057
2131.572,0.048,0.004,0.057
2131.635,0.048,0.004,0.057
2131.697,0.048,0.005,0.057
2131.759,0.047,0.005,0.057
2131.821,0.046,0.005,0.057
2131.863,0.044,0.005,0.057
2131.926,0.043,0.005,0.057
2131.988,0.041,0.005,0.058
2132.050,0.039,0.005,0.058
2132.113,0.038,0.005,0.058
2132.175,0.038,0.005,0.058
2132.238,0.038,0.005,0.058
2132.300,0.038,0.005,0.058
2132.363,0.038,0.006,0.058
2132.425,0.038,0.006,0.058
2132.487,0.037,0.009,0.057
2132.550,0.037,0.009,0.057
2132.612,0.035,0.011,0.056
2132.675,0.034,0.012,0.056
2132.737,0.033,0.014,0.055
2132.799,0.032,0.016,0.053
2132.841,0.031,0.018,0.052
2132.903,0.029,0.021,0.050
2132.966,0.029,0.022,0.048
2133.028,0.030,0.025,0.045
2133.090,0.031,0.026,0.044
2133.153,0.031,0.029,0.041
2133.216,0.031,0.030,0.040
2133.279,0.029,0.032,0.038
2133.341,0.028,0.032,0.038
2133.403,0.028,0.031,0.038
2133.465,0.027,0.031,0.038
2133.528,0.027,0.031,0.039
2133.590,0.026,0.028,0.042
2133.653,0.026,0.027,0.043
2133.715,0.026,0.023,0.047
2133.777,0.027,0.021,0.049
2133.840,0.026,0.018,0.051
2133.902,0.026,0.016,0.053
2133.964,0.025,0.013,0.054
2134.027,0.025,0.010,0.056
2134.089,0.024,0.008,0.057
2134.152,0.024,0.004,0.058
2134.193,0.023,0.003,0.058
2134.256,0.021,-0.000,0.057
2134.318,0.020,-0.001,0.057
2134.380,0.021,-0.004,0.057
2134.443,0.020,-0.005,0.056
2134.485,0.020,-0.007,0.056
2134.547,0.020,-0.007,0.056
2134.610,0.021,-0.009,0.056
2134.672,0.021,-0.009,0.055
2134.735,0.022,-0.009,0.056
2134.797,0.024,-0.008,0.056
2134.840,0.025,-0.008,0.057
2134.901,0.027,-0.007,0.057
2134.964,0.028,-0.007,0.058
2135.026,0.030,-0.007,0.058
2135.089,0.031,-0.007,0.058
2135.131,0.032,-0.006,0.059
2135.193,0.032,-0.006,0.059
2135.256,0.034,-0.005,0.059
2135.318,0.035,-0.005,0.059
2135.381,0.035,-0.006,0.059
2135.444,0.035,-0.007,0.059
2135.506,0.036,-0.008,0.059
2135.548,0.037,-0.008,0.059
2135.610,0.038,-0.008,0.059
2135.672,0.039,-0.009,0.059
2135.735,0.040,-0.010,0.059
2135.797,0.040,-0.011,0.058
2135.860,0.041,-0.012,0.058
2135.923,0.041,-0.012,0.058
2135.985,0.043,-0.013,0.057
2136.047,0.043,-0.014,0.057
2136.110,0.045,-0.016,0.056
2136.172,0.045,-0.017,0.055
2136.235,0.046,-0.018,0.054
2136.297,0.047,-0.018,0.054
2136.359,0.048,-0.021,0.052
2136.421,0.050,-0.021,0.051
2136.484,0.053,-0.022,0.050
2136.546,0.053,-0.022,0.049
2136.608,0.057,-0.023,0.048
2136.671,0.058,-0.024,0.047
2136.733,0.059,-0.025,0.045
2136.816,0.061,-0.027,0.043
2136.878,0.064,-0.028,0.041
2136.941,0.065,-0.029,0.039
2136.982,0.068,-0.032,0.035
2137.045,0.070,-0.033,0.033
2137.107,0.072,-0.035,0.030
2137.170,0.074,-0.037,0.027
2137.232,0.075,-0.037,0.026
2137.274,0.075,-0.039,0.024
2137.336,0.076,-0.039,0.024
2137.399,0.075,-0.040,0.023
2137.461,0.075,-0.040,0.022
2137.524,0.075,-0.040,0.022
2137.565,0.075,-0.042,0.020
2137.628,0.075,-0.042,0.019
2137.690,0.075,-0.042,0.019
2137.753,0.075,-0.041,0.019
2137.815,0.076,-0.042,0.018
2137.857,0.075,-0.042,0.018
2137.920,0.076,-0.042,0.018
2137.982,0.076,-0.041,0.019
2138.045,0.076,-0.040,0.020
2138.107,0.075,-0.039,0.021
2138.149,0.073,-0.036,0.024
2138.211,0.073,-0.034,0.026
2138.273,0.072,-0.033,0.027
2138.336,0.070,-0.030,0.031
2138.378,0.069,-0.029,0.033
2138.440,0.068,-0.025,0.037
2138.503,0.066,-0.024,0.039
2138.566,0.064,-0.019,0.044
2138.628,0.064,-0.016,0.046
2138.670,0.063,-0.011,0.049
2138.732,0.063,-0.009,0.050
2138.795,0.063,-0.006,0.051
2138.837,0.062,-0.002,0.052
2138.899,0.062,-0.000,0.052
2138.961,0.061,0.004,0.052
2139.024,0.061,0.005,0.052
2139.086,0.061,0.007,0.052
2139.149,0.061,0.006,0.052
2139.190,0.060,0.004,0.052
2139.273,0.060,0.002,0.053
2139.336,0.060,0.001,0.053
2139.398,0.059,-0.004,0.053
2139.440,0.058,-0.007,0.052
2139.502,0.058,-0.012,0.050
2139.565,0.058,-0.017,0.047
2139.627,0.058,-0.020,0.044
2139.669,0.058,-0.025,0.039
2139.732,0.059,-0.027,0.038
2139.795,0.059,-0.031,0.033
2139.857,0.059,-0.032,0.032
2139.920,0.059,-0.033,0.031
2139.962,0.059,-0.034,0.030
2140.024,0.058,-0.035,0.028
2140.086,0.058,-0.036,0.028
2140.149,0.057,-0.036,0.027
2140.211,0.057,-0.037,0.026
2140.253,0.056,-0.037,0.026
2140.316,0.056,-0.037,0.025
2140.378,0.056,-0.037,0.025
2140.440,0.055,-0.037,0.025
2140.482,0.055,-0.037,0.025
2140.544,0.055,-0.036,0.025
2140.606,0.055,-0.036,0.025
2140.669,0.055,-0.036,0.025
2140.731,0.056,-0.035,0.025
2140.773,0.056,-0.034,0.025
2140.835,0.055,-0.033,0.025
2140.898,0.055,-0.033,0.026
2140.960,0.053,-0.032,0.027
2141.001,0.053,-0.031,0.026
2141.064,0.051,-0.031,0.027
2141.126,0.050,-0.031,0.027
2141.188,0.050,-0.030,0.027
2141.230,0.048,-0.029,0.029
2141.293,0.047,-0.028,0.029
2141.355,0.047,-0.026,0.031
2141.417,0.047,-0.025,0.031
2141.459,0.046,-0.025,0.031
2141.521,0.045,-0.024,0.031
2141.583,0.045,-0.024,0.032
2141.625,0.043,-0.023,0.033
2141.687,0.043,-0.022,0.034
2141.750,0.043,-0.022,0.034
2141.812,0.044,-0.022,0.034
2141.874,0.043,-0.020,0.036
2141.937,0.042,-0.019,0.037
2141.978,0.043,-0.018,0.038
2142.041,0.042,-0.015,0.041
2142.103,0.043,-0.014,0.042
