Connecting to /dev/serial/by-id/usb-ArduPilot_Pixhawk6X_49002D001551333034383239-if00 @ 57600...
HEARTBEAT received: 1, 0
t_ms,ch6,alt,lat,lon,roll,pitch,yaw
228,1000,0.779,21.048453,105.7863718,0.1,0.2,46.9
330,1000,0.781,21.0484531,105.7863719,0.1,0.2,46.9
433,1000,0.782,21.0484531,105.786372,0.1,0.2,46.9
535,1000,0.786,21.0484532,105.7863721,0.1,0.2,46.9
637,1000,0.79,21.0484532,105.7863722,0.1,0.2,46.9
739,1000,0.796,21.0484533,105.7863724,0.1,0.2,46.9
842,1000,0.804,21.0484533,105.7863725,0.1,0.2,46.9
944,1000,0.811,21.0484534,105.7863726,0.1,0.2,46.9
1047,1000,0.819,21.0484535,105.7863726,0.1,0.2,46.9
1129,1000,0.828,21.0484535,105.7863727,0.1,0.2,46.9
1231,1000,0.833,21.0484536,105.7863728,0.1,0.2,46.9
1333,1000,0.834,21.0484536,105.7863729,0.1,0.2,46.9
1435,1000,0.834,21.0484537,105.7863729,0.1,0.2,46.9
1537,1000,0.834,21.0484538,105.786373,0.1,0.2,46.9
1640,1000,0.836,21.0484538,105.786373,0.1,0.2,46.9
1742,1000,0.839,21.0484539,105.7863731,0.1,0.2,46.9
1844,1000,0.839,21.048454,105.7863731,0.1,0.2,46.9
1946,1000,0.842,21.048454,105.7863732,0.1,0.2,46.9
2028,1000,0.847,21.0484541,105.7863733,0.1,0.2,46.9
2130,1000,0.855,21.0484542,105.7863734,0.1,0.2,46.8
2233,1000,0.861,21.0484542,105.7863735,0.1,0.2,46.8
2335,1000,0.872,21.0484543,105.7863735,0.1,0.2,46.8
2437,1000,0.882,21.0484543,105.7863736,0.1,0.2,46.8
2539,1000,0.89,21.0484544,105.7863737,0.1,0.2,46.8
2642,1000,0.897,21.0484545,105.7863738,0.1,0.2,46.8
2744,1000,0.901,21.0484545,105.7863739,0.1,0.2,46.8
2846,1000,0.905,21.0484546,105.786374,0.1,0.2,46.8
2928,1000,0.908,21.0484547,105.7863741,0.1,0.2,46.8
3031,1000,0.911,21.0484547,105.7863741,0.1,0.2,46.8
3133,1000,0.913,21.0484548,105.7863741,0.1,0.2,46.8
3235,1000,0.915,21.0484548,105.7863742,0.1,0.2,46.8
3337,1000,0.917,21.0484548,105.7863742,0.1,0.2,46.8
3438,1000,0.919,21.0484549,105.7863742,0.1,0.2,46.8
3540,1000,0.917,21.0484549,105.7863742,0.1,0.2,46.8
3641,1000,0.916,21.0484549,105.7863743,0.1,0.2,46.8
3743,1000,0.913,21.048455,105.7863743,0.1,0.2,46.8
3844,1000,0.914,21.048455,105.7863743,0.1,0.2,46.8
3946,1000,0.91,21.0484551,105.7863743,0.1,0.2,46.8
4028,1000,0.906,21.0484551,105.7863744,0.1,0.2,46.8
4131,1000,0.902,21.0484552,105.7863744,0.1,0.2,46.8
4234,1000,0.901,21.0484552,105.7863744,0.1,0.2,46.8
4337,1000,0.901,21.0484553,105.7863745,0.1,0.2,46.8
4439,1000,0.901,21.0484553,105.7863745,0.1,0.2,46.8
4541,1000,0.9,21.0484554,105.7863746,0.1,0.2,46.8
4644,1000,0.898,21.0484555,105.7863747,0.1,0.2,46.8
4746,1000,0.897,21.0484555,105.7863748,0.1,0.2,46.8
4828,1000,0.898,21.0484556,105.7863749,0.1,0.2,46.8
4931,1000,0.898,21.0484556,105.786375,0.1,0.2,46.8
5033,1000,0.898,21.0484557,105.786375,0.1,0.2,46.8
5136,1000,0.895,21.0484557,105.7863751,0.1,0.2,46.8
5238,1000,0.89,21.0484558,105.7863752,0.1,0.2,46.8
5341,1000,0.887,21.0484559,105.7863753,0.1,0.2,46.8
5443,1000,0.888,21.0484559,105.7863754,0.1,0.2,46.8
5546,1000,0.889,21.048456,105.7863754,0.1,0.2,46.8
5628,1000,0.892,21.048456,105.7863755,0.1,0.2,46.8
5730,1000,0.893,21.0484561,105.7863755,0.1,0.2,46.8
5832,1000,0.892,21.0484561,105.7863755,0.1,0.2,46.8
5935,1000,0.887,21.0484561,105.7863755,0.1,0.2,46.8
6037,1000,0.882,21.0484562,105.7863755,0.1,0.2,46.8
6140,1000,0.88,21.0484562,105.7863755,0.1,0.2,46.8
6242,1000,0.879,21.0484562,105.7863755,0.1,0.2,46.8
6345,1000,0.881,21.0484563,105.7863755,0.1,0.2,46.8
6427,1000,0.883,21.0484563,105.7863756,0.1,0.2,46.8
6529,1000,0.883,21.0484564,105.7863756,0.1,0.2,46.8
6632,1000,0.883,21.0484564,105.7863756,0.1,0.2,46.8
6734,1000,0.884,21.0484565,105.7863757,0.1,0.2,46.8
6836,1000,0.886,21.0484565,105.7863758,0.1,0.2,46.8
6938,1000,0.89,21.0484565,105.7863758,0.1,0.2,46.8
7041,1000,0.893,21.0484566,105.7863759,0.1,0.2,46.8
7143,1000,0.896,21.0484566,105.7863759,0.1,0.2,46.8
7246,1000,0.898,21.0484566,105.786376,0.1,0.2,46.8
7328,1000,0.901,21.0484566,105.786376,0.1,0.2,46.8
7430,1000,0.905,21.0484566,105.7863761,0.1,0.2,46.8
7532,1000,0.906,21.0484566,105.7863761,0.1,0.2,46.8
7634,1000,0.905,21.0484566,105.7863761,0.1,0.2,46.8
7737,1000,0.902,21.0484567,105.7863762,0.1,0.2,46.8
7839,1000,0.902,21.0484567,105.7863762,0.1,0.2,46.8
7941,1000,0.902,21.0484567,105.7863763,0.1,0.2,46.8
8044,1000,0.902,21.0484567,105.7863763,0.1,0.2,46.8
8126,1000,0.903,21.0484567,105.7863763,0.1,0.3,46.8
8229,1000,0.905,21.0484567,105.7863763,0.1,0.3,46.8
8331,1000,0.908,21.0484567,105.7863763,0.1,0.3,46.8
8434,1000,0.911,21.0484566,105.7863763,0.1,0.3,46.8
8537,1000,0.91,21.0484566,105.7863764,0.1,0.3,46.8
8639,1000,0.908,21.0484566,105.7863764,0.1,0.3,46.8
8742,1000,0.904,21.0484566,105.7863764,0.1,0.3,46.8
8845,1000,0.897,21.0484566,105.7863764,0.1,0.3,46.8
8927,1000,0.893,21.0484566,105.7863765,0.1,0.3,46.8
9029,1000,0.89,21.0484566,105.7863765,0.1,0.3,46.8
9132,1000,0.887,21.0484566,105.7863765,0.1,0.3,46.8
9235,1000,0.885,21.0484566,105.7863765,0.1,0.3,46.8
9337,1000,0.884,21.0484567,105.7863766,0.1,0.3,46.8
9440,1000,0.883,21.0484567,105.7863766,0.1,0.3,46.8
9543,1000,0.886,21.0484568,105.7863767,0.1,0.3,46.8
9626,1000,0.889,21.0484568,105.7863767,0.1,0.3,46.8
9728,1000,0.892,21.0484568,105.7863767,0.1,0.3,46.8
9832,1000,0.895,21.0484568,105.7863768,0.1,0.3,46.8
9934,1000,0.898,21.0484568,105.7863768,0.1,0.3,46.8
10037,1000,0.9,21.0484568,105.7863768,0.1,0.3,46.8
10140,1000,0.901,21.0484568,105.7863768,0.1,0.2,46.8
10243,1000,0.904,21.0484568,105.7863769,0.1,0.2,46.8
10325,1000,0.905,21.0484568,105.7863769,0.1,0.2,46.8
10427,1000,0.905,21.0484568,105.786377,0.1,0.2,46.8
10529,1000,0.904,21.0484568,105.7863771,0.1,0.2,46.8
10631,1000,0.905,21.0484568,105.7863771,0.1,0.2,46.8
10733,1000,0.908,21.0484568,105.7863772,0.1,0.2,46.8
10834,1000,0.911,21.0484568,105.7863773,0.1,0.2,46.8
10936,1000,0.915,21.0484569,105.7863774,0.1,0.2,46.8
11039,1000,0.917,21.0484569,105.7863774,0.1,0.2,46.8
11141,1000,0.922,21.0484569,105.7863775,0.1,0.2,46.8
11243,1000,0.926,21.0484569,105.7863775,0.1,0.2,46.8
11325,1000,0.93,21.0484569,105.7863776,0.1,0.2,46.8
11427,1000,0.932,21.0484569,105.7863777,0.1,0.2,46.8
11529,1000,0.935,21.048457,105.7863778,0.1,0.2,46.8
11631,1000,0.937,21.048457,105.7863779,0.1,0.2,46.8
11733,1000,0.943,21.048457,105.786378,0.1,0.2,46.8
11835,1000,0.948,21.048457,105.7863781,0.1,0.2,46.8
11937,1000,0.952,21.0484571,105.7863781,0.1,0.2,46.8
12039,1000,0.958,21.0484571,105.7863782,0.1,0.2,46.8
12142,1000,0.963,21.0484571,105.7863782,0.1,0.2,46.8
12244,1000,0.967,21.0484571,105.7863782,0.1,0.2,46.8
12325,1000,0.974,21.0484571,105.7863783,0.1,0.2,46.8
12427,1000,0.981,21.0484571,105.7863783,0.1,0.2,46.8
12531,1000,0.986,21.0484571,105.7863783,0.1,0.2,46.7
12635,1000,0.988,21.0484571,105.7863783,0.1,0.2,46.7
12737,1000,0.993,21.0484571,105.7863784,0.1,0.2,46.7
12839,1000,0.999,21.0484571,105.7863784,0.1,0.2,46.7
12942,1000,1.005,21.0484571,105.7863785,0.1,0.2,46.7
13044,1000,1.011,21.0484571,105.7863785,0.1,0.2,46.7
13126,1000,1.017,21.0484572,105.7863786,0.1,0.2,46.7
13229,1000,1.019,21.0484572,105.7863786,0.1,0.2,46.7
13331,1000,1.022,21.0484572,105.7863787,0.1,0.2,46.7
13433,1000,1.022,21.0484572,105.7863788,0.1,0.2,46.7
13535,1000,1.025,21.0484572,105.7863789,0.1,0.2,46.7
13638,1000,1.029,21.0484572,105.7863789,0.1,0.2,46.7
13741,1000,1.034,21.0484572,105.7863789,0.1,0.2,46.7
13844,1000,1.035,21.0484571,105.786379,0.1,0.2,46.7
13926,1000,1.034,21.0484571,105.786379,0.1,0.2,46.7
14029,1000,1.034,21.0484571,105.7863791,0.1,0.2,46.7
14131,1000,1.034,21.0484571,105.7863791,0.1,0.2,46.7
14233,1000,1.033,21.0484571,105.7863791,0.1,0.2,46.7
14335,1000,1.032,21.0484571,105.7863791,0.1,0.2,46.7
14437,1000,1.032,21.0484571,105.7863791,0.1,0.2,46.7
14540,1000,1.031,21.0484571,105.7863791,0.1,0.2,46.7
14642,1000,1.027,21.0484571,105.786379,0.1,0.2,46.7
14724,1000,1.021,21.0484571,105.786379,0.1,0.2,46.7
14826,1000,1.015,21.048457,105.7863789,0.1,0.2,46.7
14929,1000,1.013,21.048457,105.7863789,0.1,0.2,46.7
15031,1000,1.014,21.048457,105.7863789,0.1,0.2,46.7
15133,1000,1.015,21.048457,105.7863789,0.1,0.2,46.7
15235,1000,1.017,21.0484569,105.7863789,0.1,0.2,46.7
15337,1000,1.017,21.0484569,105.7863788,0.1,0.2,46.7
15439,1000,1.018,21.0484569,105.7863788,0.1,0.2,46.7
15541,1000,1.013,21.0484568,105.7863788,0.1,0.2,46.7
15643,1000,1.013,21.0484568,105.7863788,0.1,0.2,46.7
15725,1000,1.011,21.0484567,105.7863787,0.1,0.2,46.7
15827,1000,1.012,21.0484567,105.7863787,0.1,0.2,46.7
15929,1000,1.014,21.0484566,105.7863786,0.1,0.2,46.7
16032,1000,1.012,21.0484566,105.7863786,0.1,0.3,46.7
16134,1000,1.007,21.0484565,105.7863785,0.1,0.2,46.7
16236,1000,1.005,21.0484565,105.7863785,0.1,0.2,46.7
16338,1000,1.006,21.0484565,105.7863784,0.1,0.2,46.7
16440,1000,1.005,21.0484564,105.7863784,0.1,0.2,46.7
16543,1000,1.004,21.0484564,105.7863783,0.1,0.2,46.7
16625,1000,1.003,21.0484564,105.7863783,0.1,0.2,46.7
16727,1000,1.005,21.0484564,105.7863783,0.1,0.2,46.7
16829,1000,1.007,21.0484563,105.7863783,0.1,0.2,46.7
16931,1000,1.008,21.0484563,105.7863783,0.1,0.2,46.7
17033,1000,1.01,21.0484563,105.7863783,0.1,0.2,46.7
17136,1000,1.01,21.0484563,105.7863783,0.1,0.2,46.7
17238,1000,1.011,21.0484562,105.7863783,0.1,0.2,46.7
17341,1000,1.011,21.0484562,105.7863783,0.1,0.2,46.7
17443,1000,1.008,21.0484562,105.7863783,0.1,0.2,46.7
17524,1000,1.004,21.0484561,105.7863782,0.1,0.2,46.7
17626,1000,0.999,21.0484561,105.7863782,0.1,0.2,46.7
17738,1000,0.996,21.048456,105.7863782,0.1,0.2,46.7
17841,1000,0.994,21.048456,105.7863782,0.1,0.2,46.7
17923,1000,0.991,21.048456,105.7863782,0.1,0.2,46.7
18026,1000,0.984,21.0484559,105.7863782,0.1,0.2,46.7
18130,1000,0.978,21.0484559,105.7863782,0.1,0.2,46.7
18233,1000,0.973,21.0484559,105.7863782,0.1,0.2,46.7
18335,1000,0.968,21.0484558,105.7863782,0.1,0.2,46.7
18437,1000,0.962,21.0484558,105.7863782,0.1,0.2,46.7
18538,1000,0.957,21.0484558,105.7863781,0.1,0.2,46.7
18641,1000,0.955,21.0484557,105.7863781,0.1,0.2,46.7
18743,1000,0.951,21.0484557,105.7863781,0.1,0.2,46.7
18824,1000,0.947,21.0484557,105.7863781,0.1,0.2,46.7
18926,1000,0.941,21.0484556,105.786378,0.1,0.2,46.7
19028,1000,0.936,21.0484556,105.786378,0.1,0.2,46.7
19130,1000,0.927,21.0484555,105.7863779,0.1,0.2,46.7
19232,1000,0.922,21.0484555,105.7863779,0.1,0.2,46.7
19335,1000,0.916,21.0484555,105.7863778,0.1,0.2,46.7
19440,1000,0.911,21.0484554,105.7863778,0.1,0.2,46.7
19542,1000,0.905,21.0484554,105.7863777,0.1,0.2,46.7
19623,1000,0.902,21.0484554,105.7863777,0.1,0.2,46.7
19726,1000,0.898,21.0484553,105.7863777,0.1,0.2,46.7
19829,1000,0.899,21.0484553,105.7863777,0.1,0.2,46.7
19931,1000,0.9,21.0484553,105.7863778,0.1,0.2,46.7
20033,1000,0.899,21.0484552,105.7863778,0.1,0.2,46.7
20136,1000,0.897,21.0484552,105.7863778,0.1,0.2,46.7
20238,1000,0.896,21.0484551,105.7863778,0.1,0.2,46.7
20340,1000,0.894,21.0484551,105.7863778,0.1,0.2,46.7
20443,1000,0.893,21.048455,105.7863778,0.1,0.2,46.7
20524,1000,0.9,21.048455,105.7863779,0.1,0.2,46.7
20626,1000,0.905,21.048455,105.786378,0.1,0.2,46.7
20729,1000,0.912,21.048455,105.786378,0.1,0.2,46.7
20831,1000,0.917,21.0484549,105.786378,0.1,0.2,46.7
20933,1000,0.919,21.0484549,105.786378,0.1,0.2,46.7
21035,1000,0.918,21.0484548,105.786378,0.1,0.2,46.7
21142,1000,0.914,21.0484547,105.786378,0.1,0.2,46.7
21225,1000,0.912,21.0484547,105.786378,0.1,0.2,46.7
21327,1000,0.912,21.0484546,105.786378,0.1,0.2,46.7
21429,1000,0.91,21.0484546,105.786378,0.1,0.2,46.7
21531,1000,0.909,21.0484545,105.7863778,0.1,0.2,46.7
21632,1000,0.908,21.0484544,105.7863778,0.1,0.2,46.7
21734,1000,0.909,21.0484543,105.7863777,0.1,0.2,46.7
21836,1000,0.909,21.0484543,105.7863777,0.1,0.2,46.7
21938,1000,0.906,21.0484542,105.7863775,0.1,0.2,46.7
22040,1000,0.906,21.0484541,105.7863774,0.1,0.2,46.7
22142,1000,0.906,21.048454,105.7863773,0.1,0.2,46.7
22224,1000,0.906,21.0484539,105.7863772,0.1,0.2,46.7
22325,1000,0.904,21.0484539,105.7863772,0.1,0.2,46.7
22427,1000,0.901,21.0484538,105.7863771,0.1,0.2,46.7
22529,1000,0.897,21.0484537,105.786377,0.1,0.2,46.7
22631,1000,0.894,21.0484536,105.7863769,0.1,0.2,46.7
22733,1000,0.889,21.0484536,105.7863768,0.1,0.2,46.7
22835,1000,0.887,21.0484535,105.7863767,0.1,0.2,46.7
22937,1000,0.883,21.0484534,105.7863767,0.1,0.2,46.7
23039,1000,0.881,21.0484534,105.7863766,0.1,0.2,46.7
23141,1000,0.877,21.0484533,105.7863765,0.1,0.2,46.7
23223,1000,0.875,21.0484533,105.7863765,0.1,0.2,46.7
23325,1000,0.87,21.0484532,105.7863764,0.1,0.2,46.7
23427,1000,0.864,21.0484532,105.7863764,0.1,0.2,46.7
23529,1000,0.858,21.0484531,105.7863763,0.1,0.2,46.7
23631,1000,0.855,21.0484531,105.7863762,0.1,0.2,46.7
23733,1000,0.854,21.048453,105.7863762,0.1,0.2,46.7
23835,1000,0.854,21.0484529,105.7863761,0.1,0.2,46.7
23937,1000,0.854,21.0484529,105.786376,0.1,0.2,46.7
24039,1000,0.854,21.0484528,105.7863759,0.1,0.2,46.7
24141,1000,0.855,21.0484528,105.7863759,0.1,0.2,46.7
24222,1000,0.856,21.0484527,105.7863758,0.1,0.2,46.7
24324,1000,0.86,21.0484527,105.7863758,0.1,0.2,46.7
Setting mode GUIDED...
Mode = GUIDED
24452,1000,0.858,21.0484526,105.7863757,0.1,0.2,46.7
24553,1000,0.858,21.0484525,105.7863757,0.1,0.2,46.7
24655,1000,0.858,21.0484525,105.7863756,0.1,0.2,46.7
24757,1000,0.86,21.0484524,105.7863756,0.1,0.2,46.7
24858,1000,0.862,21.0484524,105.7863755,0.1,0.2,46.7
24960,1000,0.865,21.0484523,105.7863755,0.1,0.2,46.7
25062,1000,0.865,21.0484523,105.7863755,0.1,0.2,46.7
25143,1000,0.863,21.0484522,105.7863755,0.1,0.2,46.7
25245,1000,0.861,21.0484522,105.7863755,0.1,0.1,46.7
25346,1000,0.859,21.0484522,105.7863755,0.1,0.1,46.7
25448,1000,0.858,21.0484521,105.7863755,0.1,0.1,46.7
25549,1000,0.861,21.0484521,105.7863755,0.1,0.1,46.7
25651,1000,0.865,21.048452,105.7863755,0.1,0.1,46.7
25752,1000,0.87,21.048452,105.7863755,0.1,0.1,46.7
25854,1000,0.874,21.048452,105.7863755,0.1,0.1,46.7
25955,1000,0.882,21.048452,105.7863755,0.1,0.1,46.7
26057,1000,0.886,21.048452,105.7863755,0.1,0.1,46.7
26159,1000,0.888,21.048452,105.7863756,0.1,0.1,46.7
26261,1000,0.89,21.048452,105.7863756,0.1,0.1,46.7
26362,1000,0.894,21.048452,105.7863756,0.1,0.1,46.7
26443,1000,0.902,21.0484519,105.7863756,0.1,0.1,46.7
26545,1000,0.911,21.0484519,105.7863756,0.1,0.1,46.7
26646,1000,0.919,21.0484519,105.7863756,0.1,0.1,46.7
26748,1000,0.92,21.0484519,105.7863756,0.1,0.1,46.7
26849,1000,0.921,21.0484519,105.7863756,0.1,0.1,46.7
26951,1000,0.919,21.0484519,105.7863756,0.1,0.1,46.7
27052,1000,0.917,21.0484519,105.7863756,0.1,0.1,46.7
27154,1000,0.916,21.0484519,105.7863756,0.1,0.1,46.7
27255,1000,0.914,21.0484519,105.7863756,0.1,0.1,46.7
27357,1000,0.914,21.0484518,105.7863757,0.1,0.1,46.7
27458,1000,0.911,21.0484518,105.7863757,0.1,0.1,46.7
27560,1000,0.91,21.0484519,105.7863758,0.1,0.0,46.7
27661,1000,0.911,21.0484519,105.7863759,0.1,0.0,46.7
27742,1000,0.913,21.0484519,105.7863759,0.1,0.0,46.7
27844,1000,0.915,21.0484519,105.786376,0.1,0.0,46.7
27945,1000,0.918,21.0484518,105.786376,0.1,0.0,46.7
28047,1000,0.917,21.0484518,105.7863761,0.1,0.0,46.7
28148,1000,0.915,21.0484518,105.7863762,0.1,0.0,46.7
28250,1000,0.915,21.0484518,105.7863762,0.1,0.0,46.7
28353,1000,0.918,21.0484518,105.7863763,0.1,0.0,46.7
28455,1000,0.919,21.0484518,105.7863764,0.1,0.0,46.7
28556,1000,0.924,21.0484518,105.7863765,0.1,0.0,46.7
28657,1000,0.929,21.0484518,105.7863765,0.1,0.0,46.7
28759,1000,0.931,21.0484518,105.7863766,0.1,0.0,46.7
28860,1000,0.933,21.0484518,105.7863767,0.1,0.0,46.7
28962,1000,0.934,21.0484518,105.7863768,0.1,0.0,46.7
29043,1000,0.936,21.0484518,105.7863768,0.1,0.0,46.7
29145,1000,0.937,21.0484518,105.7863768,0.1,0.0,46.7
29246,1000,0.936,21.0484518,105.7863769,0.1,0.0,46.7
29348,1000,0.933,21.0484518,105.7863769,0.1,0.0,46.7
29449,1000,0.93,21.0484518,105.786377,0.1,0.0,46.7
29551,1000,0.928,21.0484519,105.7863771,0.1,0.0,46.7
29652,1000,0.925,21.0484519,105.7863772,0.1,0.0,46.7
29753,1000,0.924,21.0484519,105.7863772,0.1,0.0,46.7
29855,1000,0.921,21.0484519,105.7863772,0.1,0.0,46.7
29956,1000,0.921,21.0484519,105.7863773,0.1,0.1,46.7
30058,1000,0.92,21.0484519,105.7863773,0.1,0.1,46.7
30160,1000,0.916,21.0484518,105.7863773,0.1,0.1,46.7
30242,1000,0.912,21.0484518,105.7863773,0.1,0.1,46.7
30344,1000,0.907,21.0484518,105.7863773,0.1,0.1,46.7
30445,1000,0.901,21.0484518,105.7863773,0.1,0.1,46.7
30547,1000,0.893,21.0484518,105.7863773,0.1,0.1,46.7
30648,1000,0.884,21.0484518,105.7863773,0.1,0.1,46.7
30750,1000,0.874,21.0484518,105.7863773,0.1,0.1,46.7
30851,1000,0.864,21.0484518,105.7863773,0.1,0.1,46.7
30953,1000,0.854,21.0484518,105.7863773,0.1,0.1,46.7
31054,1000,0.844,21.0484517,105.7863773,0.1,0.1,46.8
31156,1000,0.831,21.0484517,105.7863773,0.1,0.1,46.8
31258,1000,0.816,21.0484517,105.7863773,0.1,0.1,46.8
31360,1000,0.8,21.0484516,105.7863773,0.1,0.1,46.8
31462,1000,0.786,21.0484516,105.7863772,0.1,0.2,46.8
31544,1000,0.777,21.0484514,105.7863772,0.1,0.2,46.8
31646,1000,0.769,21.0484514,105.7863772,0.1,0.2,46.8
31748,2000,0.762,21.0484514,105.7863772,0.1,0.2,46.7
Arming motors...
Armed
Takeoff to 2.5 m...
34538,2000,-0.006,21.0484509,105.7863773,0.1,0.2,46.8
34599,2000,-0.006,21.0484508,105.7863773,0.1,0.2,46.8
34661,2000,-0.006,21.0484508,105.7863773,0.1,0.2,46.8
34722,2000,-0.005,21.0484507,105.7863773,0.1,0.2,46.8
34784,2000,-0.005,21.0484506,105.7863773,0.1,0.2,46.8
34846,2000,-0.004,21.0484506,105.7863774,0.1,0.2,46.8
34907,2000,-0.003,21.0484505,105.7863774,0.1,0.2,46.8
34969,2000,0.0,21.0484505,105.7863774,0.1,0.2,46.8
