t_ms,vx,vy,vz
763.608,0.000,0.000,0.000
763.650,0.000,0.000,0.000
763.713,0.000,0.000,0.000
763.754,0.000,0.000,0.000
763.797,0.000,0.000,0.000
763.858,0.000,0.000,0.000
763.900,0.000,0.000,0.000
763.942,0.000,0.000,0.000
763.984,0.000,0.000,0.000
764.046,0.000,0.000,0.000
764.088,0.000,0.000,0.000
764.129,0.000,0.000,0.000
764.192,0.000,0.000,0.000
764.233,0.000,0.000,0.000
764.275,0.000,0.000,0.000
764.337,0.000,0.000,0.000
764.379,0.000,0.000,0.000
764.441,0.000,0.000,0.000
764.483,0.000,0.000,0.000
764.525,0.000,0.000,0.000
764.587,0.000,0.000,0.000
764.629,0.000,0.000,0.000
764.670,0.000,0.000,0.000
764.732,0.000,0.000,0.000
764.774,0.000,0.000,0.000
764.837,0.000,0.000,0.000
764.878,0.000,0.000,0.000
764.941,0.000,0.000,0.000
764.982,0.000,0.000,0.000
765.045,0.000,0.000,0.000
765.108,0.000,0.000,0.000
765.149,0.000,0.000,0.000
765.191,0.000,0.000,0.000
765.253,0.000,0.000,0.000
765.316,0.000,0.000,0.000
765.357,0.000,0.000,0.000
765.420,0.000,0.000,0.000
765.461,0.000,0.000,0.000
765.524,0.000,0.000,0.000
765.565,0.000,0.000,0.000
765.627,0.000,0.000,0.000
765.690,0.000,0.000,0.000
765.732,0.000,0.000,0.000
765.795,0.000,0.000,0.000
765.836,0.000,0.000,0.000
765.899,0.000,0.000,0.000
765.940,0.000,0.000,0.000
766.003,0.000,0.000,0.000
766.045,0.000,0.000,0.000
766.107,0.000,0.000,0.000
766.169,0.000,0.000,0.000
766.211,0.000,0.000,0.000
766.274,0.000,0.000,0.000
766.315,0.000,0.000,0.000
766.377,0.000,0.000,0.000
766.439,0.000,0.000,0.000
766.481,0.000,0.000,0.000
766.543,0.000,0.000,0.000
766.586,0.000,0.000,0.000
766.648,0.000,0.000,0.000
766.690,0.000,0.000,0.000
766.752,0.000,0.000,0.000
766.794,0.000,0.000,0.000
766.857,0.172,0.053,0.000
766.920,0.000,0.000,0.000
766.961,0.169,0.036,0.000
767.024,0.162,0.026,0.005
767.086,0.159,0.022,0.007
767.149,0.155,0.018,0.010
767.211,0.155,0.010,0.012
767.273,0.157,0.008,0.012
767.335,0.158,0.001,0.011
767.377,0.157,-0.001,0.012
767.439,0.151,-0.005,0.016
767.502,0.145,-0.006,0.020
767.564,0.139,-0.009,0.024
767.627,0.136,-0.012,0.025
767.689,0.129,-0.009,0.031
767.752,0.128,-0.008,0.032
767.814,0.126,-0.008,0.034
767.856,0.123,-0.007,0.036
767.918,0.115,-0.004,0.043
767.981,0.110,-0.003,0.046
768.043,0.102,-0.002,0.052
768.106,0.095,-0.003,0.056
768.168,0.081,-0.002,0.064
768.210,0.073,0.001,0.066
768.272,0.060,0.004,0.070
768.334,0.054,0.003,0.070
768.397,0.045,0.006,0.070
768.459,0.039,0.009,0.068
768.521,0.033,0.010,0.067
768.563,0.027,0.010,0.066
768.625,0.025,0.009,0.066
768.688,0.018,0.008,0.064
768.750,0.017,0.006,0.064
768.813,0.016,0.001,0.065
768.875,0.016,-0.000,0.065
768.937,0.016,0.000,0.065
769.000,0.017,0.000,0.066
769.041,0.024,0.001,0.068
769.104,0.029,0.001,0.070
769.166,0.038,0.004,0.072
769.229,0.040,0.005,0.072
769.292,0.047,0.009,0.071
769.354,0.051,0.010,0.071
769.396,0.055,0.014,0.069
769.457,0.058,0.015,0.068
769.520,0.059,0.015,0.068
769.582,0.061,0.015,0.067
769.644,0.069,0.013,0.067
769.707,0.076,0.010,0.066
769.769,0.088,0.008,0.062
769.831,0.097,0.006,0.057
769.894,0.117,-0.002,0.045
769.956,0.129,-0.006,0.035
769.998,0.155,-0.013,0.015
770.060,0.165,-0.016,0.008
770.122,0.178,-0.019,0.002
770.185,0.181,-0.022,0.001
770.247,0.000,0.000,0.000
770.289,0.000,0.000,0.000
770.351,0.000,0.000,0.000
770.393,0.000,0.000,0.000
770.455,0.000,0.000,0.000
770.518,0.000,0.000,0.000
770.559,0.000,0.000,0.000
770.621,0.000,0.000,0.000
770.663,0.000,0.000,0.000
770.725,0.000,0.000,0.000
770.768,0.000,0.000,0.000
770.830,0.178,0.022,0.001
770.892,0.176,0.018,0.001
770.954,0.175,0.016,0.002
770.996,0.173,0.014,0.002
771.058,0.170,0.011,0.003
771.121,0.164,0.008,0.004
771.183,0.161,0.011,0.005
771.246,0.150,0.018,0.007
771.288,0.141,0.017,0.010
771.350,0.132,0.015,0.017
771.412,0.124,0.012,0.019
771.475,0.115,0.010,0.024
771.537,0.111,0.010,0.024
771.578,0.107,0.013,0.025
771.640,0.102,0.012,0.025
771.703,0.099,0.011,0.024
771.765,0.098,0.008,0.022
771.827,0.099,0.008,0.021
771.869,0.095,0.008,0.018
771.931,0.089,0.007,0.016
771.994,0.089,0.004,0.017
772.035,0.083,0.001,0.015
772.098,0.000,0.000,0.000
772.139,0.000,0.000,0.000
772.202,0.000,0.000,0.000
772.243,0.000,0.000,0.000
772.285,0.000,0.000,0.000
772.327,0.000,0.000,0.000
772.390,0.000,0.000,0.000
772.431,0.000,0.000,0.000
772.494,0.000,0.000,0.000
772.535,0.000,0.000,0.000
772.577,0.000,0.000,0.000
772.639,0.000,0.000,0.000
772.681,0.000,0.000,0.000
772.743,0.000,0.000,0.000
772.785,0.000,0.000,0.000
772.827,0.000,0.000,0.000
772.889,0.000,0.000,0.000
772.931,0.000,0.000,0.000
772.972,0.000,0.000,0.000
773.034,0.000,0.000,0.000
773.076,0.000,0.000,0.000
773.118,0.000,0.000,0.000
773.160,0.000,0.000,0.000
773.222,0.000,0.000,0.000
773.264,0.000,0.000,0.000
773.306,0.000,0.000,0.000
773.348,0.000,0.000,0.000
773.389,0.000,0.000,0.000
773.452,0.000,0.000,0.000
773.493,0.000,0.000,0.000
773.535,0.000,0.000,0.000
773.577,0.000,0.000,0.000
773.638,0.000,0.000,0.000
773.680,0.000,0.000,0.000
773.722,0.000,0.000,0.000
773.764,0.000,0.000,0.000
773.826,0.000,0.000,0.000
773.868,0.000,0.000,0.000
773.910,0.000,0.000,0.000
773.951,0.000,0.000,0.000
774.014,0.000,0.000,0.000
774.055,0.000,0.000,0.000
774.097,0.000,0.000,0.000
774.159,0.000,0.000,0.000
774.201,0.000,0.000,0.000
774.242,0.000,0.000,0.000
774.305,0.000,0.000,0.000
774.346,0.000,0.000,0.000
774.388,0.000,0.000,0.000
774.430,0.000,0.000,0.000
774.471,0.000,0.000,0.000
774.513,0.000,0.000,0.000
774.575,0.000,0.000,0.000
774.617,0.000,0.000,0.000
774.659,0.000,0.000,0.000
774.701,0.000,0.000,0.000
774.742,0.000,0.000,0.000
774.784,0.000,0.000,0.000
774.826,0.000,0.000,0.000
774.868,0.000,0.000,0.000
774.930,0.000,0.000,0.000
774.972,0.000,0.000,0.000
775.013,0.000,0.000,0.000
775.054,0.000,0.000,0.000
775.096,0.000,0.000,0.000
775.138,0.000,0.000,0.000
775.179,0.000,0.000,0.000
775.241,0.000,0.000,0.000
775.283,0.000,0.000,0.000
775.325,0.000,0.000,0.000
775.367,0.000,0.000,0.000
775.408,0.000,0.000,0.000
775.450,0.000,0.000,0.000
775.491,0.000,0.000,0.000
775.533,0.000,0.000,0.000
775.595,0.000,0.000,0.000
775.637,0.000,0.000,0.000
775.679,0.000,0.000,0.000
775.720,0.000,0.000,0.000
775.762,0.000,0.000,0.000
775.804,0.000,0.000,0.000
775.845,0.000,0.000,0.000
775.907,0.000,0.000,0.000
775.949,0.000,0.000,0.000
775.990,0.000,0.000,0.000
776.031,0.000,0.000,0.000
776.094,0.000,0.000,0.000
776.135,0.000,0.000,0.000
776.177,0.000,0.000,0.000
776.218,0.000,0.000,0.000
776.281,0.000,0.000,0.000
776.322,0.000,0.000,0.000
776.364,0.000,0.000,0.000
776.405,0.000,0.000,0.000
776.447,0.000,0.000,0.000
776.489,0.000,0.000,0.000
776.530,0.000,0.000,0.000
776.573,0.000,0.000,0.000
776.635,0.000,0.000,0.000
776.677,0.000,0.000,0.000
776.718,0.000,0.000,0.000
776.760,0.000,0.000,0.000
776.802,0.000,0.000,0.000
776.843,0.000,0.000,0.000
776.885,0.000,0.000,0.000
776.927,0.000,0.000,0.000
776.968,0.000,0.000,0.000
777.010,0.000,0.000,0.000
777.072,0.000,0.000,0.000
777.114,0.000,0.000,0.000
777.156,0.000,0.000,0.000
777.197,0.000,0.000,0.000
777.239,0.000,0.000,0.000
777.280,0.000,0.000,0.000
777.322,0.000,0.000,0.000
777.364,0.000,0.000,0.000
777.405,0.000,0.000,0.000
777.447,0.000,0.000,0.000
777.509,0.000,0.000,0.000
777.551,0.000,0.000,0.000
777.593,0.000,0.000,0.000
777.634,0.000,0.000,0.000
777.676,0.000,0.000,0.000
777.718,0.000,0.000,0.000
777.760,0.000,0.000,0.000
777.801,0.000,0.000,0.000
777.843,0.000,0.000,0.000
777.904,0.000,0.000,0.000
777.946,0.000,0.000,0.000
777.988,0.000,0.000,0.000
778.029,0.000,0.000,0.000
778.071,0.000,0.000,0.000
778.113,0.000,0.000,0.000
778.155,0.000,0.000,0.000
778.196,0.000,0.000,0.000
778.238,0.000,0.000,0.000
778.279,0.000,0.000,0.000
778.342,0.000,0.000,0.000
778.383,0.000,0.000,0.000
778.425,0.000,0.000,0.000
778.467,0.000,0.000,0.000
778.508,0.000,0.000,0.000
778.550,0.000,0.000,0.000
778.591,0.000,0.000,0.000
778.633,0.000,0.000,0.000
778.675,0.000,0.000,0.000
778.717,0.000,0.000,0.000
778.779,0.000,0.000,0.000
778.821,0.000,0.000,0.000
778.863,0.000,0.000,0.000
778.904,0.000,0.000,0.000
778.946,0.000,0.000,0.000
778.987,0.000,0.000,0.000
779.029,0.000,0.000,0.000
779.071,0.000,0.000,0.000
779.133,0.000,0.000,0.000
779.175,0.000,0.000,0.000
779.216,0.000,0.000,0.000
779.258,0.000,0.000,0.000
779.299,0.000,0.000,0.000
779.341,0.000,0.000,0.000
779.403,0.000,0.000,0.000
779.445,0.000,0.000,0.000
779.486,0.000,0.000,0.000
779.528,0.000,0.000,0.000
779.570,0.000,0.000,0.000
779.632,0.000,0.000,0.000
779.673,0.000,0.000,0.000
779.715,0.000,0.000,0.000
779.777,0.000,0.000,0.000
779.819,0.000,0.000,0.000
779.861,0.000,0.000,0.000
779.902,0.000,0.000,0.000
779.944,0.000,0.000,0.000
780.006,0.000,0.000,0.000
780.047,0.000,0.000,0.000
780.089,0.000,0.000,0.000
780.131,0.000,0.000,0.000
780.192,0.000,0.000,0.000
780.234,0.000,0.000,0.000
780.276,0.000,0.000,0.000
780.318,0.000,0.000,0.000
780.380,0.000,0.000,0.000
780.422,0.000,0.000,0.000
780.463,0.000,0.000,0.000
780.505,0.000,0.000,0.000
780.547,0.000,0.000,0.000
780.588,0.000,0.000,0.000
780.630,0.000,0.000,0.000
780.672,0.000,0.000,0.000
780.734,0.000,0.000,0.000
780.775,0.000,0.000,0.000
780.817,0.000,0.000,0.000
780.859,0.000,0.000,0.000
780.900,0.000,0.000,0.000
780.942,0.000,0.000,0.000
780.983,0.000,0.000,0.000
781.046,0.000,0.000,0.000
781.087,0.000,0.000,0.000
781.129,0.000,0.000,0.000
781.170,0.000,0.000,0.000
781.212,0.000,0.000,0.000
781.254,0.000,0.000,0.000
781.295,0.000,0.000,0.000
781.337,0.000,0.000,0.000
781.399,0.000,0.000,0.000
781.441,0.000,0.000,0.000
781.482,0.000,0.000,0.000
781.524,0.000,0.000,0.000
781.566,0.000,0.000,0.000
781.608,0.000,0.000,0.000
781.649,0.000,0.000,0.000
781.691,0.000,0.000,0.000
781.753,0.000,0.000,0.000
781.795,0.000,0.000,0.000
781.837,0.000,0.000,0.000
781.878,0.000,0.000,0.000
781.920,0.000,0.000,0.000
781.961,0.000,0.000,0.000
782.024,0.000,0.000,0.000
782.065,0.000,0.000,0.000
782.107,0.000,0.000,0.000
782.148,0.000,0.000,0.000
782.190,0.000,0.000,0.000
782.232,0.000,0.000,0.000
782.273,0.000,0.000,0.000
782.336,0.000,0.000,0.000
782.377,0.000,0.000,0.000
782.419,0.000,0.000,0.000
782.460,0.000,0.000,0.000
782.502,0.000,0.000,0.000
782.544,0.000,0.000,0.000
782.606,0.000,0.000,0.000
782.647,0.000,0.000,0.000
782.689,0.000,0.000,0.000
782.731,0.000,0.000,0.000
782.772,0.000,0.000,0.000
782.814,0.000,0.000,0.000
782.876,0.000,0.000,0.000
782.918,0.000,0.000,0.000
782.959,0.000,0.000,0.000
783.001,0.000,0.000,0.000
783.043,0.000,0.000,0.000
783.084,0.000,0.000,0.000
783.126,0.000,0.000,0.000
783.188,0.000,0.000,0.000
783.230,0.000,0.000,0.000
783.271,0.000,0.000,0.000
783.313,0.000,0.000,0.000
783.355,0.000,0.000,0.000
783.396,0.000,0.000,0.000
783.438,0.000,0.000,0.000
783.500,0.000,0.000,0.000
783.542,0.000,0.000,0.000
783.584,0.000,0.000,0.000
783.626,0.000,0.000,0.000
783.667,0.000,0.000,0.000
783.709,0.000,0.000,0.000
783.771,0.000,0.000,0.000
783.813,0.000,0.000,0.000
783.855,0.000,0.000,0.000
783.896,0.000,0.000,0.000
783.938,0.000,0.000,0.000
783.980,0.000,0.000,0.000
784.021,0.000,0.000,0.000
784.083,0.000,0.000,0.000
784.125,0.000,0.000,0.000
784.166,0.000,0.000,0.000
784.208,0.000,0.000,0.000
784.250,0.000,0.000,0.000
784.292,0.000,0.000,0.000
784.334,0.000,0.000,0.000
784.375,0.000,0.000,0.000
784.417,0.000,0.000,0.000
784.479,0.000,0.000,0.000
784.520,0.000,0.000,0.000
784.562,0.000,0.000,0.000
784.603,0.000,0.000,0.000
784.645,0.000,0.000,0.000
784.687,0.000,0.000,0.000
784.729,0.000,0.000,0.000
784.770,0.000,0.000,0.000
784.833,0.000,0.000,0.000
784.874,0.000,0.000,0.000
784.916,0.000,0.000,0.000
784.957,0.000,0.000,0.000
785.000,0.000,0.000,0.000
785.041,0.000,0.000,0.000
785.083,0.000,0.000,0.000
785.145,0.000,0.000,0.000
785.187,0.000,0.000,0.000
785.229,0.000,0.000,0.000
785.270,0.000,0.000,0.000
785.312,0.000,0.000,0.000
785.353,0.000,0.000,0.000
785.395,0.000,0.000,0.000
785.437,0.000,0.000,0.000
785.479,0.000,0.000,0.000
785.521,0.000,0.000,0.000
785.582,0.000,0.000,0.000
785.624,0.000,0.000,0.000
785.666,0.000,0.000,0.000
785.708,0.000,0.000,0.000
785.750,0.000,0.000,0.000
785.791,0.000,0.000,0.000
785.833,0.000,0.000,0.000
785.896,0.000,0.000,0.000
785.937,0.000,0.000,0.000
785.979,0.000,0.000,0.000
786.021,0.000,0.000,0.000
786.062,0.000,0.000,0.000
786.104,0.000,0.000,0.000
786.145,0.000,0.000,0.000
786.187,0.000,0.000,0.000
786.229,0.000,0.000,0.000
786.291,0.000,0.000,0.000
786.333,0.000,0.000,0.000
786.375,0.000,0.000,0.000
786.416,0.000,0.000,0.000
786.458,0.000,0.000,0.000
786.500,0.000,0.000,0.000
786.541,0.000,0.000,0.000
786.583,0.000,0.000,0.000
786.645,0.000,0.000,0.000
786.687,0.000,0.000,0.000
786.729,0.000,0.000,0.000
786.791,0.000,0.000,0.000
786.833,0.000,0.000,0.000
786.874,0.000,0.000,0.000
786.916,0.000,0.000,0.000
786.957,0.000,0.000,0.000
787.020,0.000,0.000,0.000
787.061,0.000,0.000,0.000
787.103,0.000,0.000,0.000
787.145,0.000,0.000,0.000
787.207,0.000,0.000,0.000
787.249,0.000,0.000,0.000
787.291,0.000,0.000,0.000
787.333,0.000,0.000,0.000
787.395,0.000,0.000,0.000
787.436,0.000,0.000,0.000
787.478,0.000,0.000,0.000
787.520,0.000,0.000,0.000
787.582,0.000,0.000,0.000
787.624,0.000,0.000,0.000
787.665,0.000,0.000,0.000
787.707,0.000,0.000,0.000
787.749,0.000,0.000,0.000
787.811,0.000,0.000,0.000
787.853,0.000,0.000,0.000
787.894,0.000,0.000,0.000
787.936,0.000,0.000,0.000
787.978,0.000,0.000,0.000
788.020,0.000,0.000,0.000
788.061,0.000,0.000,0.000
788.103,0.000,0.000,0.000
788.144,0.000,0.000,0.000
788.207,0.000,0.000,0.000
788.248,0.000,0.000,0.000
