Connecting to /dev/serial/by-id/usb-ArduPilot_Pixhawk6X_49002D001551333034383239-if00 @ 57600...
HEARTBEAT received: 1, 0
t_ms,ch6,alt,lat,lon,roll,pitch,yaw
241,2000,-0.772,21.0484674,105.7863987,-0.1,-0.1,68.2
Arming motors...
[FCU] Arm: LAND mode not armable
Arm timeout
Takeoff to 2.5 m...
10546,1000,-1.073,21.0484707,105.7863913,-0.0,-0.2,68.1
10607,1000,-1.072,21.0484707,105.7863912,-0.0,-0.2,68.1
10669,1000,-1.07,21.0484707,105.7863912,-0.0,-0.2,68.1
10730,1000,-1.07,21.0484708,105.7863911,-0.0,-0.2,68.1
10792,1000,-1.072,21.0484709,105.7863911,-0.0,-0.2,68.1
10854,1000,-1.072,21.0484709,105.786391,-0.0,-0.2,68.1
10916,1000,-1.07,21.048471,105.7863909,-0.0,-0.2,68.1
10977,1000,-1.071,21.048471,105.7863909,-0.0,-0.2,68.1
11039,1000,-1.068,21.0484711,105.7863908,-0.0,-0.2,68.1
11100,1000,-1.065,21.0484712,105.7863907,-0.1,-0.2,68.1
11162,1000,-1.061,21.0484713,105.7863906,-0.1,-0.2,68.1
11224,1000,-1.057,21.0484714,105.7863906,-0.1,-0.2,68.1
11285,1000,-1.049,21.0484714,105.7863906,-0.0,-0.2,68.1
11347,1000,-1.039,21.0484715,105.7863906,-0.0,-0.2,68.1
11408,1000,-1.027,21.0484716,105.7863905,-0.1,-0.2,68.1
11470,1000,-1.017,21.0484717,105.7863905,-0.1,-0.3,68.1
11532,1000,-1.005,21.0484719,105.7863905,-0.1,-0.3,68.1
11594,1000,-0.996,21.048472,105.7863905,-0.1,-0.3,68.1
11656,1000,-0.984,21.0484721,105.7863904,-0.1,-0.3,68.1
11717,1000,-0.975,21.0484722,105.7863904,-0.1,-0.3,68.1
11779,1000,-0.966,21.0484722,105.7863903,-0.1,-0.3,68.1
11841,1000,-0.958,21.0484723,105.7863903,-0.1,-0.3,68.1
11903,1000,-0.951,21.0484724,105.7863902,-0.1,-0.3,68.1
11964,1000,-0.947,21.0484724,105.7863902,-0.1,-0.3,68.1
12025,1000,-0.947,21.0484725,105.7863901,-0.1,-0.3,68.1
12087,1000,-0.946,21.0484726,105.7863901,-0.1,-0.3,68.1
12149,1000,-0.944,21.0484726,105.7863899,-0.1,-0.2,68.1
12210,1000,-0.944,21.0484727,105.7863898,-0.1,-0.2,68.1
12272,1000,-0.946,21.0484727,105.7863897,-0.1,-0.2,68.1
12334,1000,-0.948,21.0484728,105.7863897,-0.1,-0.2,68.1
12396,1000,-0.951,21.0484728,105.7863896,-0.1,-0.2,68.1
12458,1000,-0.953,21.0484728,105.7863895,-0.0,-0.2,68.1
12520,1000,-0.957,21.0484728,105.7863892,-0.0,-0.2,68.1
12581,1000,-0.962,21.0484729,105.7863892,-0.0,-0.2,68.0
12642,1000,-0.968,21.0484729,105.7863891,-0.0,-0.2,68.0
12703,1000,-0.972,21.0484729,105.7863889,-0.0,-0.2,68.0
12765,1000,-0.974,21.0484729,105.7863888,-0.0,-0.2,68.0
12827,1000,-0.976,21.048473,105.7863887,-0.0,-0.2,68.0
12889,1000,-0.981,21.048473,105.7863886,-0.1,-0.2,68.0
12950,1000,-0.984,21.0484731,105.7863885,-0.0,-0.2,68.0
13053,1000,-0.983,21.0484731,105.7863883,-0.1,-0.2,68.0
13155,1000,-0.985,21.0484731,105.7863882,-0.0,-0.2,68.0
13257,1000,-0.986,21.0484731,105.7863879,-0.0,-0.2,68.0
13359,1000,-0.985,21.0484731,105.7863878,-0.0,-0.1,68.0
13461,1000,-0.986,21.0484731,105.7863876,-0.0,-0.1,68.0
13563,1000,-0.985,21.0484731,105.7863874,-0.0,-0.1,68.0
13665,1000,-0.988,21.048473,105.7863872,-0.0,-0.1,68.0
13767,1000,-0.99,21.048473,105.7863871,-0.0,-0.1,68.0
13849,1000,-0.991,21.048473,105.7863869,-0.0,-0.1,68.0
13951,1000,-0.991,21.0484729,105.7863868,-0.0,-0.1,68.0
14053,1000,-0.991,21.0484729,105.7863867,-0.0,-0.1,68.0
14155,1000,-0.991,21.0484729,105.7863866,-0.0,-0.1,68.0
