t_ms,vx,vy,vz
1693.805,0.086,0.349,0.040
1693.867,0.099,0.351,0.040
1693.930,0.123,0.351,0.039
1693.993,0.156,0.346,0.041
1694.055,0.167,0.341,0.042
1694.139,0.190,0.323,0.048
1694.202,0.204,0.304,0.055
1694.265,0.211,0.294,0.058
1694.327,0.213,0.282,0.063
1694.391,0.212,0.277,0.065
1694.454,0.214,0.265,0.070
1694.517,0.219,0.251,0.076
1694.580,0.216,0.241,0.080
1694.643,0.210,0.226,0.088
1694.706,0.205,0.217,0.093
1694.769,0.203,0.205,0.098
1694.853,0.193,0.186,0.107
1694.916,0.186,0.181,0.109
1694.979,0.170,0.167,0.114
1695.042,0.166,0.162,0.116
1695.104,0.155,0.149,0.120
1695.166,0.145,0.139,0.123
1695.229,0.143,0.134,0.125
1695.291,0.136,0.121,0.127
1695.353,0.131,0.112,0.130
1695.436,0.128,0.105,0.131
1695.499,0.126,0.100,0.131
1695.562,0.129,0.097,0.130
1695.623,0.128,0.096,0.130
1695.706,0.129,0.093,0.129
1695.769,0.131,0.091,0.128
1695.831,0.135,0.090,0.128
1695.894,0.141,0.092,0.127
1695.957,0.140,0.093,0.126
1696.039,0.138,0.095,0.126
1696.102,0.130,0.096,0.125
1696.165,0.140,0.099,0.123
1696.227,0.144,0.102,0.122
1696.289,0.152,0.110,0.119
1696.372,0.150,0.121,0.115
1696.434,0.151,0.124,0.114
1696.497,0.157,0.128,0.112
1696.559,0.158,0.128,0.111
1696.621,0.161,0.127,0.111
1696.704,0.174,0.126,0.110
1696.767,0.184,0.123,0.109
1696.829,0.187,0.123,0.109
1696.891,0.190,0.122,0.108
1696.954,0.192,0.121,0.108
1697.037,0.195,0.117,0.108
1697.099,0.199,0.115,0.108
1697.162,0.200,0.114,0.107
1697.225,0.204,0.114,0.107
1697.307,0.217,0.118,0.103
1697.370,0.219,0.125,0.100
1697.432,0.218,0.127,0.099
1697.495,0.216,0.131,0.098
1697.557,0.217,0.136,0.096
1697.619,0.215,0.140,0.095
1697.682,0.217,0.146,0.092
1697.765,0.216,0.153,0.090
1697.827,0.213,0.155,0.089
1697.889,0.209,0.164,0.086
1697.952,0.216,0.175,0.081
1698.035,0.216,0.178,0.079
1698.097,0.221,0.186,0.075
1698.160,0.224,0.189,0.073
1698.222,0.224,0.190,0.072
1698.285,0.222,0.194,0.070
1698.347,0.215,0.196,0.070
1698.430,0.215,0.196,0.069
1698.493,0.221,0.195,0.068
1698.555,0.226,0.194,0.068
1698.618,0.228,0.191,0.068
1698.680,0.225,0.190,0.068
1698.763,0.221,0.190,0.068
1698.825,0.218,0.190,0.068
1698.887,0.227,0.188,0.068
1698.950,0.246,0.198,0.071
1699.013,0.262,0.195,0.070
1699.097,0.289,0.194,0.067
1699.159,0.317,0.191,0.063
1699.222,0.327,0.190,0.061
1699.284,0.358,0.184,0.058
1699.347,0.393,0.185,0.050
1699.409,0.413,0.191,0.043
1699.492,0.459,0.209,0.028
1699.555,0.515,0.237,0.011
1699.617,0.536,0.254,0.006
1699.680,0.580,0.287,0.000
1699.742,0.600,0.301,0.000
1699.825,0.639,0.334,0.000
1699.888,0.641,0.337,0.000
1699.950,0.669,0.358,0.000
1700.013,0.674,0.367,0.000
1700.077,0.668,0.372,0.000
1700.160,0.662,0.372,0.000
1700.202,0.000,0.000,0.000
1700.285,0.637,0.372,0.000
1700.348,0.635,0.371,0.000
1700.410,0.625,0.363,0.000
1700.473,0.594,0.350,0.000
1700.535,0.583,0.348,0.000
1700.597,0.549,0.342,0.000
1700.680,0.504,0.327,0.000
1700.743,0.489,0.318,0.000
1700.805,0.472,0.302,0.001
1700.868,0.452,0.278,0.005
1700.931,0.436,0.266,0.009
1700.994,0.412,0.248,0.015
1701.056,0.395,0.238,0.020
1701.119,0.364,0.224,0.029
1701.181,0.338,0.207,0.039
1701.264,0.326,0.197,0.043
1701.326,0.307,0.178,0.054
1701.388,0.292,0.157,0.064
1701.450,0.286,0.149,0.068
1701.513,0.283,0.132,0.074
1701.576,0.284,0.126,0.076
1701.638,0.282,0.114,0.081
1701.700,0.278,0.100,0.085
1701.763,0.275,0.094,0.088
1701.846,0.264,0.082,0.093
1701.908,0.266,0.073,0.094
1701.971,0.264,0.071,0.095
1702.034,0.267,0.066,0.095
1702.096,0.268,0.065,0.095
1702.159,0.272,0.066,0.094
1702.241,0.261,0.066,0.096
1702.303,0.255,0.068,0.096
1702.366,0.257,0.070,0.094
1702.428,0.260,0.076,0.092
1702.491,0.261,0.079,0.091
1702.553,0.255,0.085,0.090
1702.615,0.239,0.089,0.091
1702.678,0.230,0.090,0.091
1702.761,0.221,0.093,0.090
1702.823,0.220,0.096,0.089
1702.885,0.213,0.103,0.087
1702.948,0.210,0.108,0.085
1703.010,0.206,0.109,0.084
1703.074,0.200,0.112,0.083
1703.136,0.199,0.115,0.082
1703.198,0.203,0.118,0.078
1703.282,0.209,0.120,0.075
1703.344,0.213,0.118,0.075
1703.406,0.225,0.115,0.074
1703.469,0.227,0.107,0.093
1703.532,0.227,0.102,0.093
1703.595,0.231,0.096,0.094
1703.666,0.236,0.092,0.094
1703.729,0.240,0.089,0.093
1703.812,0.243,0.082,0.094
1703.875,0.247,0.076,0.094
1703.938,0.252,0.074,0.093
1704.000,0.261,0.074,0.090
1704.063,0.265,0.074,0.088
1704.125,0.268,0.073,0.086
1704.187,0.279,0.071,0.083
1704.270,0.293,0.070,0.078
1704.332,0.298,0.069,0.075
1704.395,0.307,0.066,0.072
1704.458,0.316,0.064,0.069
1704.520,0.314,0.062,0.069
1704.582,0.313,0.059,0.070
1704.645,0.314,0.057,0.069
1704.707,0.321,0.052,0.068
1704.769,0.331,0.048,0.065
1704.852,0.332,0.045,0.064
1704.915,0.327,0.039,0.066
1704.978,0.324,0.035,0.066
1705.040,0.324,0.034,0.066
1705.103,0.350,0.035,0.076
1705.166,0.319,0.029,0.066
1705.228,0.320,0.026,0.066
1705.290,0.318,0.023,0.066
1705.353,0.314,0.021,0.066
1705.415,0.348,0.025,0.076
1705.498,0.350,0.026,0.074
1705.560,0.350,0.029,0.073
1705.623,0.312,0.028,0.063
1705.685,0.153,0.014,0.062
1705.748,0.152,0.012,0.063
1705.810,0.147,0.010,0.064
1705.873,0.145,0.009,0.063
1705.936,0.144,0.007,0.061
1705.999,0.144,0.006,0.062
1706.062,0.137,0.003,0.065
1706.124,0.128,0.000,0.069
1706.186,0.125,-0.001,0.070
1706.249,0.121,-0.004,0.072
1706.311,0.118,-0.004,0.072
1706.374,0.112,-0.004,0.074
1706.436,0.110,-0.004,0.074
1706.499,0.109,-0.003,0.075
1706.562,0.110,-0.002,0.073
1706.624,0.111,-0.002,0.071
1706.686,0.113,-0.001,0.068
1706.749,0.114,-0.001,0.068
1706.811,0.114,-0.000,0.068
1706.874,0.112,0.000,0.067
1706.937,0.111,-0.000,0.067
1706.999,0.110,0.000,0.067
1707.062,0.109,0.000,0.067
1707.104,0.108,0.000,0.066
1707.167,0.107,0.000,0.064
1707.229,0.108,-0.000,0.064
1707.291,0.120,-0.000,0.077
1707.354,0.114,-0.000,0.068
1707.416,0.114,-0.000,0.068
1707.479,0.106,-0.000,0.062
1707.542,0.103,-0.001,0.059
1707.584,0.100,0.000,0.059
1707.646,0.098,0.001,0.060
1707.708,0.094,0.003,0.061
1707.771,0.091,0.003,0.060
1707.833,0.088,0.006,0.061
1707.895,0.087,0.009,0.061
1707.958,0.085,0.012,0.059
1708.020,0.084,0.016,0.056
1708.062,0.084,0.021,0.053
1708.124,0.083,0.022,0.051
1708.187,0.084,0.026,0.046
1708.249,0.084,0.029,0.042
1708.312,0.085,0.033,0.037
1708.375,0.084,0.034,0.036
1708.416,0.080,0.038,0.032
1708.479,0.079,0.039,0.031
1708.541,0.076,0.042,0.027
1708.603,0.075,0.042,0.025
1708.666,0.072,0.045,0.023
1708.729,0.071,0.045,0.023
1708.770,0.069,0.045,0.022
1708.833,0.069,0.045,0.021
1708.895,0.068,0.045,0.021
1708.958,0.065,0.046,0.020
1709.021,0.066,0.046,0.019
1709.083,0.064,0.046,0.018
1709.146,0.064,0.046,0.017
1709.208,0.064,0.046,0.017
1709.250,0.063,0.046,0.017
1709.312,0.063,0.046,0.017
1709.375,0.063,0.045,0.016
1709.438,0.063,0.045,0.016
1709.500,0.063,0.045,0.016
1709.542,0.062,0.044,0.016
1709.604,0.062,0.044,0.016
1709.667,0.062,0.043,0.017
1709.730,0.061,0.043,0.018
1709.792,0.058,0.042,0.019
1709.855,0.058,0.041,0.019
1709.896,0.058,0.041,0.020
1709.960,0.058,0.040,0.020
1710.022,0.053,0.039,0.022
1710.084,0.053,0.038,0.023
1710.146,0.049,0.038,0.023
1710.209,0.046,0.041,0.027
1710.251,0.042,0.039,0.029
1710.313,0.041,0.037,0.029
1710.376,0.039,0.033,0.032
1710.438,0.038,0.031,0.033
1710.501,0.037,0.028,0.037
1710.543,0.037,0.027,0.037
1710.605,0.036,0.025,0.038
1710.668,0.035,0.022,0.041
1710.730,0.035,0.020,0.043
1710.772,0.033,0.017,0.044
1710.834,0.032,0.015,0.045
1710.897,0.031,0.013,0.046
